hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
1382,2019-08-18,232,33,805,906,65179,0
1383,2020-03-24,232,33,813,901,65179,0
1384,2021-01-09,232,17,804,903,65179,0
1385,2021-07-25,232,23,803,907,65179,0
1386,2022-06-27,232,31,808,907,65179,0
1387,2023-01-28,232,35,800,902,65179,0
1388,2023-10-04,232,39,811,910,68640,0
1389,2024-04-22,232,27,805,909,68640,0
1390,2024-12-10,232,15,807,907,68640,0
1391,2018-06-18,233,32,808,900,77551,0
1392,2019-01-09,233,33,811,909,77551,0
1393,2019-11-26,233,29,802,900,84484,0
1394,2020-09-01,233,31,807,901,87607,0
1395,2021-03-05,233,37,811,901,87607,0
1396,2021-09-03,233,39,802,901,95530,0
1397,2022-07-15,233,10,805,906,95530,0
1398,2023-05-12,233,23,812,909,95530,0
1399,2024-03-06,233,35,806,907,95530,0
1400,2024-12-29,233,35,807,907,95530,0
1401,2019-11-21,234,32,812,909,49652,0
1402,2020-07-07,234,31,808,909,52775,0
1403,2021-01-04,234,25,810,911,52775,0
1404,2021-08-08,234,39,813,911,52775,0
1405,2022-02-16,234,23,808,901,52775,0
1406,2023-01-25,234,21,811,904,57147,0
1407,2023-12-15,234,28,808,900,62532,0
1408,2024-09-16,234,21,803,909,68684,0
1409,2025-04-28,234,29,810,905,68684,0
1410,2024-12-12,235,13,813,903,44770,0
1411,2023-05-07,236,21,801,903,80160,0
1412,2023-12-19,236,25,810,908,80160,0
1413,2024-11-27,236,18,811,908,80160,0
1414,2023-07-21,237,18,815,910,66175,0
1415,2024-07-02,237,40,805,909,66175,0
1416,2025-01-08,237,10,803,902,66175,0
1417,2017-05-27,238,18,805,910,81160,0
1418,2018-03-15,238,22,800,900,81160,0
1419,2018-09-21,238,14,809,905,81160,0
1420,2019-05-26,238,34,800,904,81160,0
1421,2020-03-20,238,33,813,902,81160,0
1422,2021-03-01,238,37,807,903,81160,0
1423,2021-11-06,238,10,801,901,81160,0
1424,2022-06-02,238,37,813,910,81160,0
1425,2022-12-14,238,26,812,902,81160,0
1426,2023-07-03,238,32,811,903,81160,0
1427,2024-02-05,238,10,807,908,81160,0
1428,2024-08-30,238,15,803,906,81160,0
1429,2023-12-05,239,32,801,903,52199,0
1430,2024-10-16,239,35,803,905,57134,0
1431,2023-01-10,240,16,800,901,52796,0
1432,2023-09-13,240,34,806,908,52796,0
1433,2024-08-10,240,28,808,906,52796,0
1434,2025-03-08,240,37,804,909,52796,0
1435,2017-08-26,241,18,810,900,72740,0
1436,2018-05-07,241,24,802,906,72740,0
1437,2018-11-08,241,33,813,902,72740,0
1438,2019-08-10,241,20,800,905,72740,0
1439,2020-07-29,241,31,810,906,72740,0
1440,2021-04-25,241,32,809,908,75843,0
1441,2021-10-30,241,21,809,909,75843,0
1442,2022-07-21,241,12,800,902,75843,0
1443,2023-02-22,241,38,815,905,75843,0
1444,2023-10-22,241,25,809,901,75843,0
1445,2024-04-30,241,12,808,905,75843,0
1446,2025-01-22,241,40,803,910,75843,0
1447,2017-12-23,242,35,803,905,81688,0
1448,2018-07-09,242,25,807,906,81688,0
1449,2019-05-11,242,30,805,901,81688,0
1450,2020-02-20,242,15,803,907,81688,0
1451,2020-09-13,242,21,805,902,87115,0
1452,2021-05-19,242,34,814,902,87115,0
1453,2022-05-06,242,15,812,906,87115,0
1454,2022-11-17,242,33,812,900,87115,0
1455,2023-06-29,242,20,809,909,87115,0
1456,2023-12-30,242,34,811,909,87115,0
1457,2024-12-22,242,15,804,907,87115,0
1458,2020-02-13,243,39,814,900,61565,0
1459,2020-12-20,243,19,802,902,61565,0
1460,2021-10-22,243,34,809,902,61565,0
1461,2022-10-02,243,18,803,902,61565,0
1462,2023-07-31,243,26,810,906,61565,0
1463,2024-03-24,243,23,812,911,61565,0
1464,2025-02-26,243,21,811,907,61565,0
1465,2024-11-24,244,31,814,903,67699,0
1466,2018-05-14,248,12,808,907,62401,0
1467,2018-12-21,248,19,803,909,62401,0
1468,2019-09-15,248,15,806,909,62401,0
1469,2020-04-22,248,29,808,904,62401,0
1470,2021-03-21,248,36,807,909,62401,0
1471,2022-02-03,248,27,811,903,62401,0
1472,2022-11-15,248,13,806,907,62401,0
1473,2023-06-08,248,38,801,906,62401,0
1474,2024-02-22,248,15,806,909,62401,0
1475,2024-12-25,248,15,803,908,62401,0
1476,2017-12-14,249,34,808,909,44756,0
1477,2018-06-26,249,38,815,901,44756,0
1478,2019-04-17,249,24,808,901,44756,0
1479,2019-11-02,249,17,814,909,44756,0
1480,2020-09-05,249,30,805,906,44756,0
1481,2021-06-23,249,32,806,901,44756,0
1482,2022-01-02,249,19,809,906,44756,0
1483,2022-08-27,249,38,808,905,44756,0
1484,2023-02-27,249,18,806,906,44756,0
1485,2023-09-16,249,26,805,900,44756,0
1486,2024-06-03,249,18,811,903,48205,0
1487,2025-03-09,249,26,810,901,48205,0
1488,2019-10-16,250,27,812,909,71282,0
1489,2020-10-04,250,26,809,910,71282,0
1490,2021-05-25,250,22,802,910,71282,0
1491,2021-12-24,250,20,805,906,71282,0
1492,2022-08-20,250,15,800,908,71282,0
1493,2023-08-12,250,22,815,901,71282,0
1494,2024-07-10,250,37,812,907,71282,0
1495,2025-03-10,250,20,802,905,71282,0
1496,2021-03-20,251,12,810,903,61985,0
1497,2022-03-11,251,23,809,904,61985,0
1498,2023-02-23,251,38,812,903,61985,0
1499,2023-10-04,251,25,804,900,61985,0
1500,2024-07-19,251,27,813,900,61985,0
1501,2025-03-09,251,15,811,910,61985,0
1502,2022-06-23,252,16,810,902,43435,0
1503,2023-02-03,252,28,804,902,43435,0
1504,2023-09-06,252,39,802,905,43435,0
1505,2024-08-31,252,35,814,907,43435,0
1506,2025-06-17,252,23,814,907,43435,0
1507,2019-03-13,253,37,803,906,51882,0
1508,2020-02-19,253,35,806,902,51882,0
1509,2020-12-15,253,13,811,910,51882,0
1510,2021-06-15,253,19,814,903,51882,0
1511,2022-05-25,253,37,809,900,51882,0
1512,2023-05-11,253,32,806,908,51882,0
1513,2023-12-31,253,12,805,903,51882,0
1514,2024-09-17,253,29,805,908,51882,0
1515,2019-06-28,254,31,809,901,51477,0
1516,2020-03-07,254,18,802,901,51477,0
1517,2021-01-16,254,33,811,902,51477,0
1518,2022-01-04,254,18,804,910,51477,0
1519,2022-11-16,254,21,815,910,51477,0
1520,2023-06-16,254,33,800,911,51477,0
1521,2024-05-30,254,10,815,901,51477,0
1522,2025-02-03,254,15,808,902,51477,0
1523,2016-05-26,255,36,804,907,54744,0
1524,2017-04-07,255,18,811,905,54744,0
1525,2018-03-30,255,25,809,904,54744,0
1526,2018-11-24,255,32,801,910,54744,0
1527,2019-07-29,255,11,809,905,54744,0
1528,2020-06-07,255,15,807,911,54744,0
1529,2021-05-09,255,21,804,905,54744,0
1530,2021-11-10,255,35,809,907,54744,0
1531,2022-08-03,255,27,814,908,54744,0
1532,2023-03-01,255,38,812,900,54744,0
1533,2023-11-18,255,19,806,906,54744,0
1534,2024-08-30,255,21,808,909,54744,0
1535,2025-03-04,255,32,808,909,54744,0
1536,2020-03-26,256,28,806,908,63440,0
1537,2020-12-05,256,24,806,909,63440,0
1538,2021-11-08,256,21,802,900,63440,0
1539,2022-09-29,256,12,804,908,63440,0
1540,2023-05-05,256,26,807,905,63440,0
1541,2024-01-05,256,15,805,910,63440,0
1542,2024-09-06,256,18,806,908,63440,0
1543,2025-04-05,256,24,802,904,63440,0
1544,2019-11-12,257,40,808,909,39970,0
1545,2020-07-03,257,22,800,903,39970,0
1546,2021-06-06,257,37,804,910,39970,0
1547,2021-12-25,257,12,803,907,39970,0
1548,2022-07-09,257,39,805,911,39970,0
1549,2023-05-04,257,33,807,902,39970,0
1550,2024-04-24,257,32,810,909,39970,0
1551,2025-04-05,257,24,804,900,39970,0
1552,2017-08-25,258,29,804,908,38672,0
1553,2018-07-06,258,33,811,910,38672,0
1554,2019-01-02,258,24,815,908,38672,0
1555,2019-07-18,258,39,815,904,38672,0
1556,2020-02-24,258,35,800,907,38672,0
1557,2021-02-07,258,28,805,901,38672,0
1558,2021-08-07,258,40,812,907,38672,0
1559,2022-07-13,258,32,810,910,41810,0
1560,2023-03-01,258,31,814,904,41810,0
1561,2023-09-08,258,17,814,900,41810,0
1562,2024-06-03,258,29,806,901,41810,0
1563,2025-04-02,258,37,806,907,41810,0
1564,2022-12-29,259,17,812,904,79403,0
1565,2023-09-12,259,11,808,910,79403,0
1566,2024-06-21,259,37,810,910,79403,0
1567,2025-01-18,259,12,812,905,79403,0
1568,2022-02-18,260,18,809,909,68054,0
1569,2022-10-15,260,25,807,910,68054,0
1570,2023-10-01,260,23,811,900,68054,0
1571,2024-09-01,260,28,812,901,68054,0
1572,2023-11-25,261,30,808,911,65844,0
1573,2024-09-08,261,34,810,901,65844,0
1574,2021-04-22,262,31,809,902,58915,0
1575,2022-02-02,262,15,801,903,58915,0
1576,2022-11-13,262,27,814,911,58915,0
1577,2023-11-03,262,25,807,900,58915,0
1578,2024-07-13,262,23,806,911,58915,0
1579,2025-06-30,262,12,807,902,58915,0
1580,2023-01-20,263,29,800,901,70767,0
1581,2023-07-23,263,14,810,906,70767,0
1582,2024-02-12,263,35,811,904,74659,0
1583,2024-09-06,263,32,806,904,74659,0
1584,2025-06-18,263,19,801,910,74659,0
1585,2020-08-07,264,11,803,904,60469,0
1586,2021-04-03,264,13,812,907,60469,0
1587,2021-12-31,264,19,802,902,60469,0
1588,2022-07-27,264,39,815,906,60469,0
1589,2023-06-13,264,35,805,911,60469,0
1590,2024-04-21,264,29,813,904,60469,0
1591,2025-02-11,264,12,803,900,60469,0
1592,2016-05-15,265,39,811,910,58422,0
1593,2016-11-17,265,12,814,906,63137,0
1594,2017-08-12,265,23,813,900,63137,0
1595,2018-06-03,265,10,804,900,63137,0
1596,2019-03-10,265,16,801,900,63137,0
1597,2020-02-16,265,28,805,903,63137,0
1598,2020-10-05,265,10,804,911,63137,0
1599,2021-06-14,265,11,806,909,63137,0
1600,2021-12-13,265,23,811,903,63137,0
1601,2022-10-24,265,39,804,903,63137,0
1602,2023-07-14,265,37,807,908,63137,0
1603,2024-01-20,265,19,801,910,63137,0
1604,2024-08-19,265,18,815,910,63137,0
1605,2025-04-22,265,39,810,910,63137,0
1606,2019-05-17,266,19,800,903,61555,0
1607,2019-12-03,266,31,801,907,61555,0
1608,2020-07-03,266,37,806,904,61555,0
1609,2021-05-27,266,11,809,900,61555,0
1610,2022-03-23,266,11,803,904,61555,0
1611,2022-12-29,266,28,810,901,61555,0
1612,2023-08-01,266,27,800,903,64283,0
1613,2024-03-16,266,26,800,906,64283,0
1614,2025-01-06,266,22,812,902,64283,0
1615,2022-06-29,267,23,803,900,72019,0
1616,2023-04-07,267,29,803,911,72019,0
1617,2023-10-18,267,28,810,902,72019,0
1618,2024-09-23,267,29,806,910,72019,0
1619,2025-03-28,267,38,807,906,72019,0
1620,2018-01-06,268,14,813,908,49616,0
1621,2018-08-01,268,30,806,909,49616,0
1622,2019-07-11,268,27,814,909,49616,0
1623,2020-01-20,268,35,805,907,49616,0
1624,2020-08-18,268,26,807,907,49616,0
1625,2021-05-18,268,35,811,904,52018,0
1626,2022-05-12,268,12,815,908,52018,0
1627,2022-11-14,268,32,808,906,52018,0
1628,2023-08-02,268,27,813,904,54768,0
1629,2024-04-02,268,39,807,911,54768,0
1630,2025-03-18,268,18,815,911,54768,0
1631,2020-08-30,269,12,808,904,64501,0
1632,2021-04-29,269,15,805,900,64501,0
1633,2021-10-28,269,31,807,908,64501,0
1634,2022-05-13,269,28,809,911,64501,0
1635,2023-02-06,269,39,805,900,64501,0
1636,2023-10-29,269,25,811,905,68176,0
1637,2024-05-26,269,10,810,900,68176,0
1638,2025-05-11,269,40,813,906,68176,0
1639,2025-01-29,270,20,811,900,42773,0
1640,2021-11-10,271,28,807,906,40208,0
1641,2022-09-18,271,11,803,908,40208,0
1642,2023-08-05,271,27,815,904,40208,0
1643,2024-06-03,271,25,812,902,40208,0
1644,2025-04-06,271,25,805,909,40208,0
1645,2024-12-01,272,14,811,909,83953,0
1646,2022-10-12,273,27,803,904,81793,0
1647,2023-09-18,273,28,803,902,81793,0
1648,2024-07-07,273,22,809,911,81793,0
1649,2025-04-28,273,13,812,905,81793,0
1650,2021-07-05,274,32,811,901,71166,0
1651,2022-01-16,274,27,805,901,71166,0
1652,2022-11-01,274,31,806,911,71166,0
1653,2023-05-18,274,26,814,905,71166,0
1654,2024-01-09,274,15,811,901,71166,0
1655,2024-07-18,274,22,815,903,71166,0
1656,2025-02-25,274,23,809,903,71166,0
1657,2024-08-20,275,34,801,911,41086,0
1658,2025-05-22,275,20,811,905,41086,0
1659,2017-07-08,276,26,803,903,52563,0
1660,2018-02-27,276,12,805,905,52563,0
1661,2018-11-04,276,21,806,903,52563,0
1662,2019-07-07,276,35,813,903,52563,0
1663,2020-05-14,276,14,815,910,52563,0
1664,2021-01-19,276,15,812,900,52563,0
1665,2021-12-18,276,17,812,900,52563,0
1666,2022-09-18,276,38,806,901,52563,0
1667,2023-05-24,276,10,800,907,52563,0
1668,2024-02-16,276,19,806,906,52563,0
1669,2024-08-31,276,17,805,907,52563,0
1670,2025-06-12,276,36,813,907,52563,0
1671,2018-04-28,277,38,808,910,61450,0
1672,2019-03-26,277,39,815,910,61450,0
1673,2019-12-21,277,35,806,910,61450,0
1674,2020-10-05,277,37,804,910,61450,0
1675,2021-09-08,277,29,808,910,61450,0
1676,2022-07-08,277,31,802,900,61450,0
1677,2023-07-01,277,39,813,905,61450,0
1678,2024-03-11,277,11,804,911,61450,0
1679,2024-11-26,277,33,803,902,61450,0
1680,2021-04-11,278,32,811,911,57498,0
1681,2022-01-11,278,34,813,906,61329,0
1682,2022-08-16,278,32,800,908,61329,0
1683,2023-05-25,278,15,800,904,61329,0
1684,2024-05-16,278,25,805,902,61329,0
1685,2025-03-22,278,35,812,903,61329,0
1686,2023-08-31,279,12,802,908,78080,0
1687,2024-06-17,279,12,801,907,78080,0
1688,2025-03-25,279,14,807,911,78080,0
1689,2018-01-15,280,30,801,909,67387,0
1690,2018-11-05,280,19,809,900,67387,0
1691,2019-06-18,280,28,806,907,67387,0
1692,2020-01-05,280,35,810,908,67387,0
1693,2020-10-13,280,11,800,910,67387,0
1694,2021-06-08,280,15,801,901,67387,0
1695,2021-12-23,280,31,803,902,67387,0
1696,2022-10-11,280,15,809,905,67387,0
1697,2023-07-10,280,34,811,906,67387,0
1698,2024-01-17,280,16,804,900,67387,0
1699,2024-12-02,280,11,804,905,70850,0
1700,2024-04-26,281,22,804,905,77627,0
1701,2024-11-12,281,12,809,911,77627,0
1702,2021-12-24,282,21,800,909,46116,0
1703,2022-08-13,282,13,809,909,46116,0
1704,2023-02-09,282,12,802,900,46116,0
1705,2023-09-22,282,19,810,902,46116,0
1706,2024-07-15,282,40,812,901,46116,0
1707,2025-05-24,282,36,815,909,46116,0
1708,2022-02-01,283,17,804,908,36040,0
1709,2022-10-16,283,31,805,905,37595,0
1710,2023-06-01,283,17,805,901,37595,0
1711,2024-04-16,283,28,805,910,37595,0
1712,2024-11-16,283,33,810,907,37595,0
1713,2025-06-26,283,15,811,910,37595,0
1714,2018-09-08,285,26,813,911,78481,0
1715,2019-05-31,285,24,813,904,78481,0
1716,2020-01-04,285,27,807,903,78481,0
1717,2020-08-05,285,38,807,905,78481,0
1718,2021-07-22,285,22,815,904,78481,0
1719,2022-02-13,285,34,804,907,78481,0
1720,2022-09-28,285,18,811,907,78481,0
1721,2023-05-17,285,38,811,900,78481,0
1722,2024-01-20,285,40,815,910,78481,0
1723,2024-09-30,285,31,815,910,84092,0
1724,2025-06-19,285,34,807,909,84092,0
1725,2016-05-30,286,16,815,900,38092,0
1726,2016-12-30,286,17,802,901,38092,0
1727,2017-10-12,286,20,813,909,38092,0
1728,2018-07-15,286,10,811,908,38092,0
1729,2019-06-28,286,33,805,908,40988,0
1730,2020-03-15,286,22,809,911,40988,0
1731,2020-12-25,286,29,801,911,40988,0
1732,2021-07-04,286,40,809,904,40988,0
1733,2022-02-02,286,27,808,909,40988,0
1734,2022-09-09,286,36,802,911,40988,0
1735,2023-04-15,286,25,805,900,40988,0
1736,2023-12-14,286,18,809,900,40988,0
1737,2024-09-11,286,20,811,906,43436,0
1738,2016-06-28,287,10,800,903,83805,0
1739,2017-03-22,287,26,803,907,83805,0
1740,2018-03-02,287,14,808,903,83805,0
1741,2018-09-20,287,25,809,907,83805,0
1742,2019-04-22,287,26,812,911,83805,0
1743,2019-12-17,287,18,801,906,83805,0
1744,2020-10-24,287,27,813,900,83805,0
1745,2021-09-17,287,15,801,901,91503,0
1746,2022-04-16,287,15,812,904,91503,0
1747,2023-01-28,287,27,802,904,91503,0
1748,2023-09-15,287,12,806,900,91503,0
1749,2024-06-01,287,40,811,908,91503,0
1750,2025-03-14,287,36,801,907,91503,0
1751,2024-03-27,288,35,805,903,71927,0
1752,2025-01-19,288,27,801,910,71927,0
1753,2021-10-14,289,14,801,906,78170,0
1754,2022-07-31,289,13,815,900,78170,0
1755,2023-06-17,289,19,805,911,78170,0
1756,2024-03-09,289,15,800,905,78170,0
1757,2024-10-25,289,13,812,911,78170,0
1758,2021-06-05,290,32,803,904,40353,0
1759,2022-04-04,290,33,811,902,40353,0
1760,2023-01-25,290,19,812,907,40353,0
1761,2023-09-22,290,21,806,903,40353,0
1762,2024-08-22,290,18,810,908,40353,0
1763,2017-12-25,291,24,812,901,78124,0
1764,2018-09-07,291,28,813,910,78124,0
1765,2019-03-08,291,34,804,904,78124,0
1766,2020-02-04,291,19,802,909,78124,0
1767,2020-08-02,291,24,811,909,78124,0
1768,2021-06-06,291,14,805,906,78124,0
1769,2021-12-21,291,38,802,900,78124,0
1770,2022-09-02,291,25,815,900,78124,0
1771,2023-04-03,291,34,801,903,78124,0
1772,2024-01-03,291,11,809,910,78124,0
1773,2024-09-19,291,21,808,904,78124,0
1774,2025-06-05,291,13,813,902,78124,0
1775,2017-07-15,292,39,813,903,35965,0
1776,2018-01-21,292,15,800,905,35965,0
1777,2019-01-06,292,11,809,904,35965,0
1778,2019-12-19,292,19,803,902,35965,0
1779,2020-07-12,292,25,815,907,35965,0
1780,2021-06-21,292,36,815,902,35965,0
1781,2022-04-21,292,26,814,904,35965,0
1782,2022-11-11,292,35,811,904,35965,0
1783,2023-10-29,292,11,810,910,35965,0
1784,2024-06-15,292,19,811,907,35965,0
1785,2025-01-14,292,18,807,901,35965,0
1786,2018-03-27,293,25,801,908,64172,0
1787,2019-02-07,293,39,815,908,64172,0
1788,2019-08-27,293,23,800,910,64172,0
1789,2020-04-07,293,34,815,905,64172,0
1790,2021-03-22,293,19,813,902,64172,0
1791,2021-11-05,293,13,815,900,68706,0
1792,2022-05-06,293,12,807,900,68706,0
1793,2022-11-23,293,11,800,910,68706,0
1794,2023-06-16,293,18,815,904,68706,0
1795,2024-02-28,293,12,804,905,72067,0
1796,2024-12-09,293,39,809,909,72067,0
1797,2025-06-24,293,40,811,903,72067,0
1798,2016-07-31,294,27,815,905,49507,0
1799,2017-03-17,294,30,813,907,49507,0
1800,2017-11-11,294,24,812,908,49507,0
1801,2018-06-23,294,37,815,907,49507,0
1802,2019-05-11,294,34,805,911,49507,0
1803,2020-03-23,294,18,809,901,49507,0
1804,2021-03-18,294,32,801,902,49507,0
1805,2021-09-29,294,38,806,900,52564,0
1806,2022-07-05,294,37,811,900,52564,0
1807,2023-01-09,294,14,812,900,52564,0
1808,2023-12-29,294,34,807,904,54663,0
1809,2024-09-20,294,20,806,904,54663,0
1810,2025-05-07,294,21,803,908,54663,0
1811,2022-02-22,295,34,803,905,46397,0
1812,2022-10-10,295,18,807,902,46397,0
1813,2023-05-05,295,36,804,907,46397,0
1814,2023-12-21,295,30,802,903,46397,0
1815,2024-10-30,295,15,808,904,46397,0
1816,2020-10-14,296,11,811,905,56680,0
1817,2021-05-22,296,20,812,906,60539,0
1818,2021-11-19,296,21,805,903,60539,0
1819,2022-10-14,296,14,801,905,60539,0
1820,2023-08-12,296,10,808,908,60539,0
1821,2024-05-10,296,14,813,905,60539,0
1822,2025-05-02,296,18,815,907,65846,0
1823,2018-09-18,297,38,805,904,42200,0
1824,2019-07-21,297,36,803,911,42200,0
1825,2020-06-17,297,34,806,900,42200,0
1826,2020-12-24,297,40,802,902,42200,0
1827,2021-10-24,297,11,801,902,42200,0
1828,2022-07-01,297,20,812,902,42200,0
1829,2023-02-13,297,20,815,907,42200,0
1830,2023-09-12,297,22,811,900,42200,0
1831,2024-05-12,297,25,809,902,42200,0
1832,2024-11-30,297,31,809,910,42200,0
1833,2023-07-28,298,36,803,901,73638,0
1834,2024-02-27,298,14,804,904,77575,0
1835,2024-12-05,298,30,808,907,77575,0
1836,2022-07-03,299,16,800,905,39487,0
1837,2023-02-15,299,32,809,900,39487,0
1838,2023-10-20,299,30,815,904,39487,0
1839,2024-04-22,299,14,806,907,39487,0
1840,2025-02-09,299,40,812,900,39487,0
1841,2017-10-29,300,34,809,903,52264,0
1842,2018-05-26,300,37,811,903,52264,0
1843,2019-01-14,300,32,809,908,57336,0
1844,2019-11-02,300,33,804,906,57336,0
1845,2020-09-11,300,24,814,906,57336,0
1846,2021-07-18,300,29,801,905,57336,0
1847,2022-05-06,300,23,811,906,57336,0
1848,2022-12-15,300,30,808,909,57336,0
1849,2023-07-26,300,32,814,906,57336,0
1850,2024-02-15,300,36,803,902,57336,0
1851,2024-11-30,300,29,804,909,57336,0
1852,2023-04-06,301,14,814,906,72724,0
1853,2023-10-05,301,11,811,903,72724,0
1854,2024-09-09,301,35,803,908,72724,0
1855,2023-05-09,302,19,803,905,57625,0
1856,2024-03-28,302,30,813,909,57625,0
1857,2025-03-17,302,17,812,902,57625,0
1858,2022-08-27,303,40,803,904,42545,0
1859,2023-04-15,303,40,805,900,42545,0
1860,2024-01-11,303,25,813,901,42545,0
1861,2024-07-29,303,26,807,910,42545,0
1862,2025-03-17,303,19,815,903,42545,0
1863,2023-04-07,305,35,811,906,80835,0
1864,2024-03-27,305,19,813,908,80835,0
1865,2025-01-27,305,15,809,909,80835,0
1866,2017-03-08,307,20,805,910,81900,0
1867,2017-12-13,307,29,811,906,81900,0
1868,2018-07-23,307,27,806,902,81900,0
1869,2019-03-25,307,35,814,906,84450,0
1870,2019-09-21,307,31,812,909,84450,0
1871,2020-05-28,307,37,805,908,84450,0
1872,2021-04-21,307,25,812,906,84450,0
1873,2021-11-03,307,20,807,911,84450,0
1874,2022-08-08,307,10,800,904,84450,0
1875,2023-05-15,307,30,814,904,84450,0
1876,2024-04-30,307,16,810,900,84450,0
1877,2025-04-01,307,23,808,901,84450,0
1878,2025-01-22,308,15,809,902,37999,0
1879,2022-05-14,309,24,805,902,36501,0
1880,2023-04-27,309,11,807,906,36501,0
1881,2023-12-03,309,36,813,901,36501,0
1882,2024-07-11,309,13,801,907,36501,0
1883,2025-05-25,309,31,811,911,37834,0
1884,2023-05-31,310,23,807,910,58582,0
1885,2024-02-26,310,11,811,910,58582,0
1886,2024-11-30,310,28,806,904,63540,0
1887,2018-04-02,311,36,807,908,83722,0
1888,2018-11-07,311,10,807,905,83722,0
1889,2019-06-12,311,12,815,906,83722,0
1890,2020-03-02,311,21,809,907,89054,0
1891,2020-10-16,311,31,815,911,89054,0
1892,2021-06-22,311,34,811,904,89054,0
1893,2022-02-23,311,33,800,902,89054,0
1894,2022-11-24,311,16,806,902,95514,0
1895,2023-05-30,311,28,806,911,95514,0
1896,2023-12-31,311,38,804,904,95514,0
1897,2024-07-24,311,37,800,905,102835,0
1898,2025-02-11,311,31,804,903,102835,0
1899,2022-08-10,312,16,813,903,43881,0
1900,2023-07-30,312,34,814,906,43881,0
1901,2024-03-30,312,38,812,905,43881,0
1902,2024-11-16,312,26,808,901,45556,0
1903,2025-06-26,312,17,807,901,45556,0
1904,2018-02-28,313,26,804,910,53497,0
1905,2018-12-24,313,21,806,901,53497,0
1906,2019-10-27,313,24,809,904,53497,0
1907,2020-06-10,313,39,801,903,53497,0
1908,2021-06-03,313,14,807,902,53497,0
1909,2022-02-15,313,27,806,905,53497,0
1910,2023-01-16,313,10,801,911,53497,0
1911,2023-11-02,313,19,811,907,53497,0
1912,2024-07-19,313,37,813,909,53497,0
1913,2025-01-29,313,39,815,909,53497,0
1914,2023-11-25,314,32,813,907,42347,0
1915,2024-07-31,314,12,807,904,42347,0
1916,2025-01-28,314,30,809,911,42347,0
1917,2021-09-11,315,38,803,900,42629,0
1918,2022-06-26,315,24,807,903,42629,0
1919,2023-01-28,315,36,815,905,42629,0
1920,2023-11-13,315,13,809,901,42629,0
1921,2024-07-11,315,40,811,910,42629,0
1922,2025-02-15,315,15,805,902,42629,0
1923,2021-10-14,317,40,815,909,75369,0
1924,2022-07-03,317,11,807,902,75369,0
1925,2023-04-22,317,10,814,904,75369,0
1926,2024-03-17,317,17,804,911,75369,0
1927,2024-10-05,317,34,810,903,75369,0
1928,2017-01-03,318,37,803,910,72226,0
1929,2017-10-26,318,34,804,905,72226,0
1930,2018-06-03,318,32,801,907,72226,0
1931,2019-03-18,318,28,806,908,78986,0
1932,2019-12-16,318,25,800,903,85645,0
1933,2020-07-08,318,14,811,905,85645,0
1934,2021-02-01,318,24,815,901,85645,0
1935,2021-09-04,318,13,809,902,85645,0
1936,2022-07-28,318,31,813,906,85645,0
1937,2023-06-20,318,38,802,900,85645,0
1938,2024-04-09,318,20,805,910,91463,0
1939,2025-03-05,318,26,811,910,91463,0
1940,2017-06-28,319,14,812,904,48726,0
1941,2018-02-11,319,39,804,908,48726,0
1942,2019-01-15,319,22,813,903,48726,0
1943,2019-08-26,319,30,804,906,48726,0
1944,2020-06-23,319,31,811,905,48726,0
1945,2021-05-11,319,13,802,900,48726,0
1946,2022-04-09,319,22,800,909,48726,0
1947,2022-11-23,319,39,807,903,48726,0
1948,2023-08-21,319,40,804,901,48726,0
1949,2024-05-15,319,31,805,908,48726,0
1950,2024-12-30,319,15,807,902,48726,0
1951,2022-05-04,320,11,804,907,82978,0
1952,2022-11-22,320,27,812,905,82978,0
1953,2023-05-21,320,32,804,901,82978,0
1954,2024-05-01,320,39,803,900,82978,0
1955,2025-04-10,320,12,801,911,82978,0
1956,2023-08-14,321,13,806,910,73417,0
1957,2024-06-30,321,35,806,911,73417,0
1958,2025-06-03,321,14,801,900,73417,0
1959,2019-09-22,322,22,803,907,76031,0
1960,2020-08-28,322,29,815,906,76031,0
1961,2021-07-06,322,15,803,907,76031,0
1962,2022-02-05,322,29,802,910,76031,0
1963,2023-01-07,322,20,807,909,76031,0
1964,2023-08-04,322,25,810,907,76031,0
1965,2024-03-06,322,21,800,902,76031,0
1966,2024-12-07,322,31,802,902,76031,0
1967,2020-08-05,323,34,810,903,78024,0
1968,2021-03-17,323,34,801,911,78024,0
1969,2022-02-27,323,33,814,904,84131,0
1970,2022-12-25,323,29,801,910,84131,0
1971,2023-11-19,323,20,812,900,84131,0
1972,2024-09-22,323,24,802,904,84131,0
1973,2025-05-02,323,17,811,906,84131,0
1974,2017-04-01,324,17,806,902,59523,0
1975,2017-10-22,324,15,801,906,59523,0
1976,2018-07-18,324,35,807,907,59523,0
1977,2019-04-08,324,17,810,906,59523,0
1978,2019-10-30,324,27,802,904,59523,0
1979,2020-05-08,324,25,809,905,59523,0
1980,2020-12-07,324,12,807,911,59523,0
1981,2021-07-19,324,14,803,910,59523,0
1982,2022-01-19,324,11,800,902,59523,0
1983,2022-08-08,324,35,805,909,59523,0
1984,2023-02-15,324,11,810,908,59523,0
1985,2023-09-01,324,16,814,904,59523,0
1986,2024-06-13,324,20,813,907,59523,0
1987,2025-03-04,324,40,801,909,59523,0
1988,2022-01-13,326,13,809,911,83897,0
