campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
2591,2024-08-28,10,4,605,403,87.91,15,6411
2592,2024-04-28,51,3,602,402,184.31,80,9554
2593,2023-08-08,11,2,605,402,413.39,36,6217
2594,2024-06-17,57,3,601,400,413.15,97,8901
2595,2024-12-15,39,3,604,403,412.99,73,7962
2596,2024-03-18,24,12,605,401,60.91,45,6080
2597,2024-09-07,54,14,602,400,52.96,89,8573
2598,2022-11-12,10,1,604,403,209.0,13,706
2599,2024-12-27,4,1,602,401,431.19,77,2986
2600,2022-09-08,36,12,604,403,129.78,6,12801
2601,2023-11-04,7,13,603,403,115.52,44,1779
2602,2024-10-15,75,14,600,402,476.61,78,11757
2603,2022-09-29,46,12,603,400,223.58,75,11309
2604,2022-08-22,38,10,605,402,256.35,41,10772
2605,2022-07-16,50,5,603,403,156.24,63,12621
2606,2024-03-07,78,5,605,401,445.63,7,7961
2607,2022-07-10,84,7,605,401,258.21,32,912
2608,2022-01-21,84,9,602,402,430.38,84,11907
2609,2022-01-07,17,8,603,403,405.61,56,5677
2610,2024-09-30,31,14,602,403,205.27,23,11544
2611,2022-10-16,27,4,605,402,341.61,89,127
2612,2025-02-20,23,15,605,402,342.41,41,14370
2613,2023-06-11,45,4,600,402,405.49,15,13743
2614,2022-04-16,30,4,605,401,466.16,24,8438
2615,2024-11-25,17,11,605,403,92.47,21,477
2616,2022-05-03,9,3,602,401,405.78,98,11860
2617,2024-08-01,27,6,604,401,88.56,31,13051
2618,2022-12-04,19,14,603,400,335.05,72,8087
2619,2022-02-26,82,11,602,400,400.23,32,14382
2620,2023-03-14,10,7,605,400,480.12,52,9096
2621,2022-12-14,13,13,603,402,254.71,30,6519
2622,2024-01-11,47,10,602,402,214.84,89,842
2623,2022-07-19,60,3,602,402,89.37,28,3075
2624,2024-04-12,1,5,605,401,207.44,84,1382
2625,2023-04-18,92,3,601,400,189.95,51,10789
2626,2024-08-31,1,6,605,401,325.43,54,8537
2627,2024-03-29,100,7,604,403,158.5,97,13697
2628,2023-10-28,51,8,603,403,229.72,81,11843
2629,2023-04-05,97,8,602,402,401.74,44,1539
2630,2022-10-23,18,11,604,403,436.32,34,12380
2631,2024-06-16,74,6,601,403,261.53,49,9772
2632,2022-01-11,50,8,602,400,457.4,13,8109
2633,2022-02-13,73,4,601,401,344.38,22,13023
2634,2024-01-20,40,6,602,402,493.87,25,1993
2635,2023-12-29,14,4,603,401,435.08,74,12687
2636,2024-01-31,63,10,604,403,114.81,73,7415
2637,2022-02-18,92,14,601,400,111.89,26,1101
2638,2023-01-27,46,1,602,402,441.89,70,8772
2639,2022-11-28,62,13,604,401,256.59,75,4478
2640,2023-10-02,28,6,601,400,117.98,40,6465
2641,2023-03-05,19,6,605,400,485.49,59,516
2642,2024-02-23,23,14,603,401,445.34,62,7146
2643,2024-07-20,3,15,601,400,368.55,17,9908
2644,2024-09-04,42,6,605,401,113.29,72,7692
2645,2023-07-22,55,14,604,402,277.88,80,8796
2646,2024-06-15,57,10,600,402,451.67,44,4338
2647,2023-03-24,91,9,602,401,439.25,67,12576
2648,2024-03-19,96,13,600,402,142.84,57,1458
2649,2022-07-29,28,4,604,401,315.23,45,3694
2650,2023-10-15,10,6,600,403,441.73,86,11924
2651,2023-10-28,54,11,604,401,57.24,38,1077
2652,2024-09-26,28,3,600,400,101.91,31,8873
2653,2025-06-04,94,5,602,401,202.08,28,11048
2654,2024-03-02,32,2,602,402,209.83,27,2415
2655,2023-05-20,68,1,605,401,189.67,59,1006
2656,2022-01-06,13,14,603,400,370.8,64,4603
2657,2022-11-14,50,5,601,403,212.36,64,7458
2658,2025-03-12,97,9,604,401,209.1,11,8758
2659,2023-05-06,26,7,601,403,478.44,17,859
2660,2024-03-20,34,6,605,403,157.87,62,9110
2661,2022-05-21,72,15,602,402,468.12,40,10826
2662,2024-06-29,97,15,601,403,419.15,96,764
2663,2024-12-22,17,14,604,401,55.1,68,7054
2664,2023-09-28,3,2,601,400,371.07,61,2422
2665,2022-09-01,85,4,604,402,482.83,67,7144
2666,2024-11-05,13,10,602,402,220.29,30,9726
2667,2022-02-18,81,10,600,403,448.45,42,8113
2668,2025-06-04,17,15,602,401,495.89,78,328
2669,2025-02-06,56,11,602,402,344.62,28,13583
2670,2025-03-30,89,9,603,403,419.46,67,3697
2671,2024-03-09,18,1,601,402,82.64,54,3484
2672,2023-09-21,29,12,605,402,186.19,87,3588
2673,2022-12-19,45,1,605,403,429.33,64,7946
2674,2023-06-28,69,2,604,403,367.76,9,13841
2675,2022-06-24,17,2,601,401,278.65,71,14220
2676,2023-04-04,21,6,602,402,109.56,72,1749
2677,2024-02-24,78,2,602,401,174.12,47,12832
2678,2022-02-12,70,2,602,400,495.3,100,13024
2679,2023-11-14,53,6,602,401,132.26,46,731
2680,2024-05-19,88,10,603,401,471.72,96,3555
2681,2025-01-24,57,8,601,402,191.1,11,5630
2682,2024-09-30,8,10,600,400,299.6,86,7613
2683,2023-08-05,50,12,603,402,87.35,52,9814
2684,2025-05-22,83,7,603,400,191.23,71,3049
2685,2025-03-26,64,11,602,402,317.65,45,6836
2686,2023-04-22,82,4,600,401,218.54,89,10338
2687,2024-06-16,36,11,605,400,185.69,24,1799
2688,2022-11-25,71,1,600,402,287.55,36,7801
2689,2022-07-11,82,15,604,403,193.83,87,8154
2690,2022-09-26,53,3,602,403,342.98,32,13597
2691,2023-10-13,43,6,603,402,107.57,81,4630
2692,2023-10-27,55,5,603,402,228.19,14,4437
2693,2022-08-09,71,9,601,402,165.15,65,12216
2694,2023-09-26,55,2,603,403,463.17,20,9460
2695,2022-06-27,23,7,603,401,436.47,54,5262
2696,2023-08-29,81,9,605,400,319.92,91,7257
2697,2023-04-06,83,9,602,400,184.2,71,8522
2698,2025-05-02,56,2,600,400,496.23,83,4723
2699,2022-01-01,40,11,601,401,180.52,59,5523
2700,2022-11-10,85,2,602,402,420.82,42,11823
2701,2022-09-25,40,5,605,400,262.48,55,10700
2702,2025-06-09,66,14,605,400,330.04,93,3987
2703,2025-06-02,41,2,603,401,407.62,18,9199
2704,2025-03-09,13,1,601,402,318.04,78,5119
2705,2025-03-13,58,2,602,401,255.31,18,4315
2706,2023-06-18,22,5,604,401,330.69,48,4196
2707,2023-11-14,92,7,600,400,61.31,66,8614
2708,2024-06-18,38,4,600,402,317.72,63,5579
2709,2024-09-02,99,15,601,402,210.93,22,10466
2710,2023-09-03,58,1,603,401,60.97,26,1841
2711,2024-09-19,13,10,600,400,300.12,57,9165
2712,2025-01-28,67,3,603,400,101.13,89,7360
2713,2023-05-21,82,11,603,400,78.15,40,3068
2714,2024-11-08,50,2,601,402,406.46,94,14722
2715,2025-05-26,92,12,601,400,382.11,18,11229
2716,2024-01-11,18,9,603,401,128.06,26,7113
2717,2025-01-26,78,7,603,401,50.03,40,9562
2718,2023-04-19,54,6,600,402,255.57,30,3065
2719,2022-12-15,47,9,605,403,150.98,63,8059
2720,2024-05-19,53,3,603,401,240.95,72,6636
2721,2023-04-19,36,5,605,402,251.1,48,1882
2722,2024-06-12,19,7,603,402,154.92,28,3729
2723,2023-01-01,1,15,604,403,105.14,28,6185
2724,2022-09-01,89,12,605,400,373.58,67,3711
2725,2023-08-09,71,12,601,403,132.41,28,3185
2726,2022-10-09,9,8,602,400,307.19,20,10690
2727,2023-02-01,61,12,605,402,91.23,67,9487
2728,2023-09-26,90,1,601,403,103.63,75,14491
2729,2022-04-07,94,2,601,400,271.33,62,11902
2730,2023-05-24,15,5,602,401,327.05,57,10091
2731,2024-04-26,47,5,600,401,59.62,98,4208
2732,2024-10-18,5,5,603,400,129.03,55,14763
2733,2022-09-28,80,11,605,402,171.67,59,2714
2734,2023-04-12,5,13,603,402,147.17,45,2808
2735,2022-02-25,49,13,602,401,208.38,7,14949
2736,2023-02-24,47,3,602,401,322.02,35,4034
2737,2024-02-01,11,10,600,400,209.32,73,2341
2738,2022-02-09,42,3,603,400,117.6,48,674
2739,2023-05-17,20,9,600,400,97.11,55,1893
2740,2023-07-22,22,13,603,403,468.29,60,1603
2741,2023-05-30,7,8,602,401,260.62,98,219
2742,2023-10-28,50,11,604,402,269.1,46,3735
2743,2023-12-04,17,1,605,403,337.98,26,5978
2744,2023-06-15,85,11,604,401,313.0,33,10919
2745,2023-11-06,20,12,604,401,122.69,25,10193
2746,2023-07-17,77,2,604,401,305.37,11,7662
2747,2024-03-30,50,10,603,403,367.98,45,1036
2748,2024-05-19,28,8,600,402,277.63,25,11930
2749,2025-04-23,89,12,601,400,292.19,48,14544
2750,2022-06-12,5,12,603,400,149.75,43,10275
2751,2022-03-03,57,11,600,400,360.29,73,6489
2752,2022-03-03,58,15,600,403,420.79,31,843
2753,2024-02-10,34,12,601,403,256.17,59,13684
2754,2023-08-22,29,4,601,400,249.97,48,14095
2755,2023-05-29,32,1,603,401,68.45,15,7732
2756,2024-05-10,36,15,601,400,192.56,68,3433
2757,2023-12-19,70,5,605,400,451.26,50,5292
2758,2023-06-28,11,7,601,402,268.04,46,11572
2759,2025-04-26,39,5,605,400,215.0,49,10315
2760,2024-02-14,59,15,603,400,337.37,99,2310
2761,2024-10-09,35,11,602,402,331.94,93,2318
2762,2024-09-09,97,1,600,400,210.28,18,14121
2763,2023-02-05,13,14,602,401,394.96,59,3625
2764,2022-08-15,37,4,600,402,466.86,61,4950
2765,2022-08-20,3,2,604,402,78.22,56,13779
2766,2022-03-28,37,5,605,400,350.95,52,11665
2767,2022-05-11,16,15,602,401,68.28,99,6585
2768,2023-01-14,95,11,605,402,232.45,77,12517
2769,2025-03-21,54,11,603,403,167.65,21,12480
2770,2022-11-14,45,15,603,402,391.46,45,531
2771,2023-04-14,17,10,603,402,314.61,14,2511
2772,2022-04-13,20,14,601,400,494.01,89,9978
2773,2023-10-01,1,6,602,402,125.54,100,3507
2774,2025-02-12,28,8,604,403,157.73,93,7485
2775,2022-11-01,77,2,600,403,124.47,49,14097
2776,2023-12-23,94,1,601,401,105.29,55,12008
2777,2022-07-06,59,9,601,403,273.55,56,2024
2778,2025-06-10,38,9,605,401,187.09,7,13223
2779,2023-06-26,60,10,604,401,146.87,75,11579
2780,2025-03-06,54,12,604,402,278.9,78,8991
2781,2023-01-27,46,3,603,400,133.97,6,320
2782,2024-04-09,9,2,604,401,466.06,85,3263
2783,2025-04-23,84,14,603,403,364.33,50,5310
2784,2024-12-08,45,15,602,400,195.68,59,5270
2785,2023-05-29,10,1,605,403,76.14,58,5350
2786,2022-07-15,73,8,603,402,156.75,39,11990
2787,2023-10-14,4,7,600,403,105.7,72,1819
2788,2023-09-13,99,3,602,403,84.29,73,5784
2789,2023-01-30,95,6,604,403,191.96,23,1950
2790,2025-03-21,10,6,601,402,116.64,59,3739
2791,2025-01-15,43,3,602,401,394.76,28,10831
2792,2025-03-06,38,14,605,403,389.0,54,12016
2793,2023-07-11,93,9,600,400,236.81,61,3379
2794,2024-06-17,53,2,604,402,400.72,32,1762
2795,2025-06-14,79,10,603,400,141.98,56,4937
2796,2023-11-18,89,3,603,401,490.4,90,996
2797,2024-02-13,54,13,605,403,90.71,51,194
2798,2025-03-07,74,3,604,400,92.12,78,10045
2799,2022-06-03,43,14,603,403,300.56,47,9161
2800,2025-06-08,42,8,601,402,206.37,95,1727
2801,2024-03-13,76,6,605,403,71.16,55,6967
2802,2023-08-26,52,5,603,400,446.77,13,11288
2803,2024-10-19,56,14,603,400,161.49,96,2878
2804,2023-07-20,47,5,603,402,147.16,49,10822
2805,2024-10-11,8,12,600,402,353.29,63,8730
2806,2022-08-13,96,3,600,402,481.35,98,236
2807,2023-08-14,32,8,604,400,323.37,96,14553
2808,2023-04-08,47,4,603,400,191.4,33,3284
2809,2023-06-15,43,6,603,402,490.22,19,3532
2810,2024-03-11,46,5,604,403,58.06,85,12374
2811,2023-12-21,42,15,602,403,380.31,26,6734
2812,2024-04-25,52,8,600,400,427.29,69,13140
2813,2023-04-09,21,11,602,403,287.89,93,8865
2814,2022-12-27,64,9,603,402,80.33,44,10857
2815,2023-02-08,45,11,600,401,89.57,88,4149
2816,2023-11-09,88,9,601,400,106.17,82,2476
2817,2022-12-07,90,9,602,402,147.43,74,5851
2818,2022-03-26,32,4,604,400,247.31,29,1540
2819,2022-04-17,13,9,605,400,141.43,10,9409
2820,2025-02-22,43,1,600,403,72.07,65,6080
2821,2024-07-23,26,6,601,403,94.92,61,8027
2822,2024-05-21,25,13,602,402,449.53,78,11792
2823,2022-12-15,77,11,603,400,350.43,47,1375
2824,2025-04-29,17,8,605,400,443.14,52,8395
2825,2025-04-05,76,14,603,400,309.4,97,12517
2826,2025-01-23,27,6,601,401,320.21,41,9818
2827,2024-09-07,7,2,601,403,277.89,99,5826
2828,2024-02-15,27,5,603,403,281.38,78,8389
2829,2022-12-01,74,6,600,403,257.77,9,12779
2830,2023-12-29,4,5,600,400,433.34,69,14754
2831,2023-09-03,59,9,602,400,336.13,82,5224
2832,2022-03-20,16,5,600,403,161.42,71,5077
2833,2022-05-22,71,8,602,403,400.92,24,12299
2834,2025-03-08,31,13,605,402,103.9,84,13621
2835,2024-01-25,53,14,604,402,219.86,27,7041
2836,2022-02-17,26,13,602,401,126.54,43,14807
2837,2023-06-20,14,14,602,401,234.07,74,4980
2838,2022-05-21,26,2,605,400,166.72,8,11580
2839,2023-01-01,72,11,602,402,257.24,10,14190
2840,2023-06-14,22,7,600,403,167.25,29,6098
2841,2025-02-15,89,15,603,401,406.43,31,4194
2842,2023-10-07,9,1,603,402,87.66,24,3530
2843,2022-05-20,64,1,601,403,494.97,63,5483
2844,2023-03-14,57,14,602,400,256.6,82,11173
2845,2022-06-30,33,13,601,401,272.89,7,7150
2846,2025-03-10,79,13,602,402,274.79,35,10312
2847,2022-11-25,94,12,604,400,443.22,76,5378
2848,2024-05-26,9,4,600,401,66.68,20,12107
2849,2024-06-29,10,15,604,403,277.51,70,2602
2850,2022-11-30,32,13,602,400,211.79,85,9253
2851,2022-10-09,71,6,604,401,214.56,35,9586
2852,2023-05-24,72,13,602,403,221.03,91,9977
2853,2024-09-12,47,1,604,402,419.89,22,13420
2854,2023-02-03,3,7,604,401,462.47,99,749
2855,2022-03-25,29,1,603,401,183.96,93,11984
2856,2023-01-22,63,10,605,400,69.13,81,11715
2857,2022-06-26,65,3,605,400,121.3,48,13919
2858,2024-12-31,89,1,604,400,284.24,32,14956
2859,2024-06-10,25,11,603,402,203.8,14,9571
2860,2023-07-23,17,9,600,402,440.11,9,9565
2861,2022-10-30,33,7,604,403,213.67,8,1580
2862,2023-11-11,65,14,601,400,362.31,73,10745
2863,2022-12-08,78,10,603,401,299.73,88,8127
2864,2023-11-02,52,3,604,403,322.63,74,8338
2865,2024-10-09,99,3,603,403,285.47,72,1088
2866,2024-05-03,71,11,605,402,157.53,91,9904
2867,2024-02-27,12,2,603,402,130.98,42,7520
2868,2022-03-24,44,13,603,401,58.74,67,2609
2869,2025-03-18,55,7,602,400,450.81,19,11201
2870,2022-05-27,72,5,600,403,473.86,14,9306
2871,2023-09-23,75,10,603,401,179.6,33,1320
2872,2022-05-26,25,10,601,403,476.38,7,12218
2873,2024-07-06,70,15,601,402,213.97,8,11086
2874,2023-10-03,64,10,603,403,306.73,72,9421
2875,2023-06-08,2,3,601,400,292.38,8,10289
2876,2024-03-10,75,2,603,400,52.33,22,4103
2877,2023-01-01,99,9,602,403,445.04,65,5138
2878,2022-10-23,29,3,600,402,455.24,92,493
2879,2024-04-11,16,1,600,400,406.41,53,4368
2880,2023-01-04,95,4,601,401,310.64,60,12386
2881,2024-03-08,27,9,601,402,472.17,78,10711
2882,2022-08-31,4,7,604,401,311.39,67,13004
2883,2024-09-22,77,2,603,403,410.16,29,10925
2884,2024-08-20,90,15,603,400,247.12,78,10966
2885,2025-02-12,42,12,601,400,298.84,79,11646
2886,2023-06-12,87,1,602,400,290.8,34,14155
2887,2023-10-30,62,6,604,400,332.36,94,5157
2888,2023-05-31,49,15,601,400,207.0,73,11800
2889,2022-12-06,15,11,605,403,89.78,66,14153
2890,2023-04-11,11,8,602,402,475.39,17,1555
2891,2022-08-29,36,1,601,403,65.63,36,7572
2892,2024-11-08,65,3,602,403,473.56,88,3577
2893,2022-10-19,35,6,604,403,118.8,21,11296
2894,2025-04-09,52,7,601,403,142.05,68,9586
2895,2022-04-16,42,15,605,400,180.19,72,7363
2896,2023-02-21,34,9,601,402,264.09,45,11212
2897,2024-08-18,39,10,602,400,76.88,11,4083
2898,2024-05-30,36,4,605,401,354.66,86,13964
2899,2024-02-02,44,2,605,403,478.28,15,10868
2900,2023-01-02,72,8,605,401,328.58,83,987
2901,2024-06-27,58,1,603,403,291.25,44,3043
2902,2023-06-09,15,10,601,401,387.06,44,8548
2903,2024-03-23,75,6,604,400,340.69,57,9627
2904,2023-12-09,68,11,603,401,74.22,45,5824
2905,2022-01-08,78,2,600,401,117.02,53,12076
2906,2023-02-28,40,2,600,400,286.88,94,6927
2907,2024-08-26,43,12,604,403,160.37,74,7521
2908,2024-09-13,39,15,605,402,52.26,30,11402
2909,2023-09-11,98,14,601,402,76.53,60,9513
2910,2023-03-29,26,13,600,401,96.96,82,3647
2911,2022-09-04,80,12,602,402,414.35,72,11925
2912,2022-10-19,4,2,600,400,451.03,39,2566
2913,2025-05-07,51,6,601,403,136.92,48,5012
2914,2023-06-19,21,2,601,400,144.39,26,5836
2915,2023-07-02,1,11,602,401,251.3,6,11841
2916,2025-02-02,10,3,603,402,467.94,17,6951
2917,2022-04-28,71,6,600,402,50.23,77,10409
2918,2023-05-25,5,4,602,403,245.97,35,7512
2919,2022-08-18,20,5,605,403,381.93,42,4812
2920,2025-03-03,13,10,600,402,147.93,77,7182
2921,2024-11-05,24,8,602,403,178.42,26,12804
2922,2022-02-14,1,14,605,400,454.0,86,14610
2923,2024-05-18,26,11,603,402,61.95,81,2185
2924,2024-01-25,3,11,603,401,90.41,63,3689
2925,2022-08-27,54,7,605,402,472.02,30,412
2926,2024-06-22,2,6,601,400,479.6,76,9352
2927,2022-12-26,43,13,605,403,219.6,19,5467
2928,2024-05-22,30,8,601,400,469.85,7,966
2929,2024-08-18,59,9,605,403,156.43,61,1337
2930,2024-05-19,8,3,601,402,320.21,17,7531
2931,2025-05-17,77,7,605,401,476.47,17,4936
2932,2022-08-08,51,6,602,403,238.64,63,4746
2933,2024-11-17,55,8,605,401,228.71,69,6622
2934,2022-10-01,23,9,601,401,321.23,90,7029
2935,2022-04-21,76,2,602,400,50.1,60,10732
2936,2022-10-29,90,6,600,400,88.33,21,12878
2937,2022-10-12,98,11,602,400,210.57,56,5188
2938,2025-01-30,94,1,601,400,312.03,51,7248
2939,2024-09-07,17,8,603,403,396.3,6,4383
2940,2023-02-15,19,2,602,401,433.05,73,585
2941,2024-10-13,98,14,602,402,100.12,63,5756
2942,2024-12-08,38,2,605,400,376.89,35,1668
2943,2023-05-15,87,2,601,400,337.42,89,4810
2944,2023-01-13,99,5,602,401,284.46,22,14806
2945,2023-07-11,22,13,603,403,244.04,54,11118
2946,2025-06-23,84,9,600,400,189.75,39,3962
2947,2022-08-22,92,4,601,400,491.69,24,4337
2948,2024-11-29,58,14,601,402,485.11,25,5628
2949,2025-02-21,94,14,601,400,85.09,40,8605
2950,2025-06-15,47,9,604,401,341.72,28,14029
2951,2024-06-15,85,11,603,401,290.56,18,5763
2952,2024-02-16,55,12,600,401,64.44,70,11031
2953,2024-10-21,69,14,600,402,369.1,62,1106
2954,2024-12-08,7,2,600,401,334.74,54,13729
2955,2024-12-10,81,13,600,403,384.51,73,1587
2956,2024-10-08,41,12,603,402,324.25,9,14884
2957,2022-10-16,8,2,602,402,301.09,73,1731
2958,2025-02-15,99,1,601,402,468.44,49,2489
2959,2022-04-21,17,12,603,402,231.33,37,8051
2960,2023-09-25,68,3,604,401,389.05,76,14930
2961,2022-07-16,79,10,602,400,449.97,80,4724
2962,2023-09-26,20,15,601,400,185.44,53,4706
2963,2023-03-08,29,7,601,401,214.21,23,1991
2964,2023-08-15,41,10,603,402,133.55,30,7318
2965,2025-05-14,71,1,600,402,344.6,6,9154
2966,2023-09-06,1,10,602,402,364.15,96,7348
2967,2024-12-04,48,15,600,402,57.27,70,11789
2968,2024-10-22,14,15,603,400,88.92,74,2052
2969,2022-11-23,74,2,603,403,159.99,14,12009
2970,2024-05-19,23,7,603,400,297.25,11,12613
2971,2024-06-24,10,9,603,403,308.76,93,6444
2972,2022-08-09,65,1,603,402,275.69,59,915
2973,2022-10-31,14,8,605,401,190.1,25,14698
2974,2022-02-10,78,9,603,402,195.58,64,1932
2975,2025-06-26,85,5,601,401,491.29,53,4812
2976,2023-05-15,60,4,602,402,215.09,36,11727
2977,2025-01-08,84,4,603,401,441.82,20,8486
2978,2022-04-05,28,12,600,401,354.79,66,3653
2979,2022-01-20,69,2,601,402,399.99,6,5891
2980,2024-04-28,85,12,602,400,470.26,94,7342
2981,2024-04-15,10,13,603,401,466.25,79,357
2982,2024-11-10,86,6,603,403,397.19,69,10455
2983,2023-11-25,9,6,605,402,67.38,24,8423
2984,2024-01-14,33,15,601,402,301.6,52,5784
2985,2022-06-11,8,12,603,401,398.22,86,11974
2986,2024-10-23,8,7,602,402,113.34,78,9715
2987,2023-11-20,32,13,600,400,440.77,19,1184
2988,2023-03-05,25,12,601,401,199.45,87,3590
2989,2024-01-12,79,14,604,402,253.81,23,11247
2990,2022-06-12,49,5,603,402,147.76,53,13584
2991,2022-11-26,67,4,600,403,62.21,11,11298
2992,2023-03-18,40,2,605,403,317.04,70,11800
2993,2024-05-07,45,4,605,402,311.51,93,7385
2994,2022-03-21,32,12,602,402,254.01,81,3801
2995,2023-04-25,7,9,603,402,123.26,49,4755
2996,2023-02-25,55,5,603,401,159.22,26,8041
2997,2024-03-10,35,14,605,403,253.42,70,6082
2998,2024-12-17,30,3,605,403,53.99,33,2568
2999,2023-10-13,82,3,601,401,250.16,64,7715
3000,2022-07-28,32,8,601,400,158.13,23,14854
3001,2025-01-30,18,6,601,400,58.14,37,9023
3002,2022-12-08,50,8,601,402,333.25,36,6020
3003,2024-04-30,73,5,604,403,433.44,39,5855
3004,2023-05-03,29,11,605,402,472.34,72,7865
3005,2023-09-15,88,10,605,401,452.63,76,13584
3006,2024-11-19,84,8,602,402,205.0,77,7764
3007,2022-06-12,20,2,604,403,473.69,98,2627
3008,2023-03-09,28,7,602,403,321.2,84,11147
3009,2023-06-19,4,10,601,402,389.0,8,13325
3010,2024-01-02,89,13,601,402,373.21,98,13701
3011,2022-05-14,80,15,604,401,359.97,76,12298
3012,2022-03-06,99,11,602,401,147.26,100,5506
3013,2024-01-23,43,3,602,401,233.05,28,12344
3014,2022-01-31,34,8,601,400,374.9,29,13144
3015,2023-01-14,97,14,600,401,359.55,33,4655
3016,2024-04-10,41,13,605,400,474.1,49,8063
3017,2022-01-18,49,8,600,400,407.82,66,11351
3018,2023-08-23,100,11,604,403,385.28,46,14631
3019,2024-07-08,80,2,600,400,202.24,47,6734
3020,2024-04-16,88,10,600,400,98.47,16,13918
3021,2024-01-10,54,1,601,401,412.18,8,11625
3022,2022-02-13,69,14,604,402,293.0,29,9126
3023,2024-04-16,5,13,605,403,204.97,13,2523
3024,2023-08-18,38,5,604,400,241.63,84,5459
3025,2024-04-15,18,5,600,402,465.42,66,12060
3026,2025-03-09,12,1,601,401,294.36,70,7383
3027,2022-04-22,53,15,603,401,61.17,89,3632
3028,2025-04-21,77,12,604,402,405.68,88,12955
3029,2023-12-22,75,10,601,402,411.46,17,10634
3030,2024-02-19,51,13,604,402,306.46,86,6900
3031,2023-01-27,82,10,604,400,341.46,48,9935
3032,2024-09-05,24,12,605,401,202.83,98,3153
3033,2022-12-08,7,3,601,402,162.96,84,11944
3034,2022-07-18,68,11,605,401,256.15,35,8232
3035,2023-05-30,68,15,602,402,496.2,73,12866
3036,2022-06-11,77,15,600,401,491.25,54,11006
3037,2024-02-27,33,14,601,403,207.67,86,5982
3038,2024-06-25,12,4,601,401,214.08,31,6102
3039,2022-06-16,17,5,605,403,69.82,51,4503
3040,2022-12-07,51,3,604,401,332.37,77,6700
3041,2024-07-23,7,15,604,402,342.61,74,287
3042,2024-01-31,42,5,605,400,243.84,37,11849
3043,2024-10-11,83,5,604,401,220.08,51,10189
3044,2023-09-06,92,3,603,400,386.88,60,12717
3045,2022-09-14,60,8,600,400,360.12,89,6525
3046,2025-03-08,21,11,600,403,346.63,63,14426
3047,2022-06-06,7,3,601,400,250.77,62,5823
3048,2022-06-27,93,15,603,401,340.78,52,842
3049,2024-10-10,40,5,604,401,359.9,50,12213
3050,2024-04-23,79,10,603,401,421.6,94,4473
3051,2024-03-31,11,14,602,401,316.82,17,9498
3052,2022-07-07,1,11,605,400,276.56,41,5587
3053,2024-01-30,21,11,604,403,354.42,48,14623
3054,2022-09-06,38,13,600,403,146.56,89,1685
3055,2024-01-26,81,8,602,403,379.94,98,11445
3056,2022-05-03,37,15,602,403,356.14,7,10294
3057,2024-08-07,54,7,605,400,301.73,66,13391
3058,2022-08-20,9,12,601,402,391.32,55,12207
3059,2025-03-14,83,2,603,401,204.83,57,2228
3060,2022-07-30,99,13,602,401,491.78,7,10937
3061,2024-01-15,4,13,605,402,400.48,49,11133
3062,2023-04-04,52,15,604,401,232.25,50,13279
3063,2023-11-26,29,2,603,401,204.56,55,12091
3064,2024-05-19,36,11,600,400,291.95,39,2210
3065,2022-04-24,92,10,601,400,94.28,50,4481
3066,2024-05-09,48,3,602,401,432.77,43,11906
3067,2022-08-09,87,14,601,402,361.68,40,7252
3068,2025-06-07,4,2,603,402,353.41,39,7344
3069,2022-01-15,1,10,602,401,198.57,24,172
3070,2022-04-21,61,14,602,400,116.59,22,13459
3071,2024-01-17,94,14,602,401,387.61,34,10105
3072,2024-05-07,47,11,605,401,231.62,82,13624
3073,2022-10-28,12,5,604,403,425.99,63,2294
3074,2024-03-05,34,4,602,400,481.6,21,3357
3075,2023-08-24,38,14,601,403,183.18,6,9399
3076,2025-06-11,5,6,600,400,166.14,19,2125
3077,2023-05-05,76,11,602,403,124.5,23,10936
3078,2024-04-07,49,6,602,402,265.7,6,13572
3079,2023-09-21,13,2,601,401,493.16,39,1976
3080,2022-07-22,2,3,605,400,52.31,40,508
3081,2023-06-20,30,8,603,400,211.83,55,1370
3082,2023-07-21,74,1,601,400,475.52,33,5010
3083,2022-07-12,95,6,600,402,290.83,9,11354
3084,2024-05-30,64,5,601,402,468.29,83,5535
3085,2022-04-07,20,5,605,400,147.62,58,9564
3086,2024-09-19,88,15,603,401,153.01,77,9843
3087,2025-05-22,18,9,604,401,100.22,10,11554
3088,2024-03-10,81,1,604,401,71.23,57,4970
3089,2023-01-06,31,3,602,401,264.77,67,6915
3090,2022-07-27,44,15,605,400,327.99,23,4713
3091,2024-10-10,81,12,603,401,80.25,47,12854
3092,2024-07-10,30,11,601,401,160.61,30,14587
3093,2023-06-03,22,13,602,400,113.35,35,7034
3094,2023-01-19,80,11,604,402,446.41,43,9884
3095,2022-12-02,89,2,604,402,165.4,100,7507
3096,2022-12-19,21,14,600,401,302.89,100,5207
3097,2024-08-18,90,9,603,402,381.58,72,4866
3098,2024-10-26,87,15,604,402,368.97,91,5307
3099,2022-09-22,52,14,603,403,485.76,88,10129
3100,2024-02-10,93,11,602,401,461.17,16,1990
3101,2025-02-22,14,5,602,402,235.08,93,754
3102,2022-10-14,81,6,603,401,189.67,70,4458
3103,2022-05-07,76,13,602,400,112.41,63,4775
3104,2024-10-11,17,8,602,403,106.9,35,8463
3105,2022-02-08,60,8,603,403,95.66,17,5078
3106,2023-05-10,64,2,601,401,67.87,52,10669
3107,2023-01-03,64,11,600,401,127.07,77,1311
3108,2023-07-19,73,8,602,400,342.69,44,13835
