billing_id,customer_key,billing_date,billing_type,consumption_kwh,amount,payment_status
54394,1363,2024-05-15,Gas,613,77.22,Bezahlt
54395,1363,2024-06-15,Electricity,260,107.37,Offen
54396,1363,2024-06-15,Gas,297,46.27,Bezahlt
54397,1363,2024-07-15,Electricity,241,108.74,Bezahlt
54398,1363,2024-07-15,Gas,195,31.29,Bezahlt
54399,1363,2024-08-15,Electricity,261,100.91,Bezahlt
54400,1363,2024-08-15,Gas,237,32.46,Bezahlt
54401,1363,2024-09-15,Electricity,351,128.5,Bezahlt
54402,1363,2024-09-15,Gas,407,60.47,Bezahlt
54403,1363,2024-10-15,Electricity,298,112.78,Bezahlt
54404,1363,2024-10-15,Gas,1010,108.03,Bezahlt
54405,1363,2024-11-15,Electricity,431,164.97,Bezahlt
54406,1363,2024-11-15,Gas,1690,190.83,Bezahlt
54407,1363,2024-12-15,Electricity,532,178.1,Bezahlt
54408,1363,2024-12-15,Gas,1835,232.07,Offen
54409,1363,2025-01-15,Electricity,398,161.79,Bezahlt
54410,1363,2025-01-15,Gas,2693,341.97,Bezahlt
54411,1363,2025-02-15,Electricity,398,168.99,Offen
54412,1363,2025-02-15,Gas,2594,312.47,Bezahlt
54413,1363,2025-03-15,Electricity,441,175.88,Bezahlt
54414,1363,2025-03-15,Gas,2086,265.78,Bezahlt
54415,1363,2025-04-15,Electricity,350,125.77,Bezahlt
54416,1363,2025-04-15,Gas,1069,134.32,Überfällig
54417,1363,2025-05-15,Electricity,323,122.88,Bezahlt
54418,1363,2025-05-15,Gas,452,56.81,Bezahlt
54419,1363,2025-06-15,Electricity,291,113.88,Bezahlt
54420,1363,2025-06-15,Gas,216,28.47,Bezahlt
54421,1364,2023-01-15,Electricity,218,78.96,Bezahlt
54422,1364,2023-01-15,Gas,2231,210.81,Bezahlt
54423,1364,2023-02-15,Electricity,210,96.42,Bezahlt
54424,1364,2023-02-15,Gas,2127,246.55,Bezahlt
54425,1364,2023-03-15,Electricity,209,75.82,Bezahlt
54426,1364,2023-03-15,Gas,1989,217.57,Bezahlt
54427,1364,2023-04-15,Electricity,204,79.12,Bezahlt
54428,1364,2023-04-15,Gas,1040,117.54,Bezahlt
54429,1364,2023-05-15,Electricity,173,70.01,Bezahlt
54430,1364,2023-05-15,Gas,477,60.72,Bezahlt
54431,1364,2023-06-15,Electricity,127,52.13,Bezahlt
54432,1364,2023-06-15,Gas,292,35.96,Bezahlt
54433,1364,2023-07-15,Electricity,114,53.14,Bezahlt
54434,1364,2023-07-15,Gas,227,34.78,Bezahlt
54435,1364,2023-08-15,Electricity,116,50.89,Bezahlt
54436,1364,2023-08-15,Gas,208,31.04,Bezahlt
54437,1364,2023-09-15,Electricity,197,73.77,Bezahlt
54438,1364,2023-09-15,Gas,439,57.95,Bezahlt
54439,1364,2023-10-15,Electricity,187,86.35,Bezahlt
54440,1364,2023-10-15,Gas,950,125.85,Bezahlt
54441,1364,2023-11-15,Electricity,222,91.62,Bezahlt
54442,1364,2023-11-15,Gas,1487,180.63,Bezahlt
54443,1364,2023-12-15,Electricity,272,119.97,Bezahlt
54444,1364,2023-12-15,Gas,2091,254.71,Bezahlt
54445,1364,2024-01-15,Electricity,207,90.61,Bezahlt
54446,1364,2024-01-15,Gas,2541,289.93,Bezahlt
54447,1364,2024-02-15,Electricity,254,99.56,Bezahlt
54448,1364,2024-02-15,Gas,2287,221.12,Bezahlt
54449,1364,2024-03-15,Electricity,191,76.26,Offen
54450,1364,2024-03-15,Gas,1732,195.95,Bezahlt
54451,1364,2024-04-15,Electricity,165,75.81,Bezahlt
54452,1364,2024-04-15,Gas,1041,113.74,Bezahlt
54453,1364,2024-05-15,Electricity,182,68.76,Bezahlt
54454,1364,2024-05-15,Gas,469,61.45,Bezahlt
54455,1364,2024-06-15,Electricity,123,56.34,Offen
54456,1364,2024-06-15,Gas,235,31.42,Bezahlt
54457,1364,2024-07-15,Electricity,121,56.19,Bezahlt
54458,1364,2024-07-15,Gas,237,32.3,Bezahlt
54459,1364,2024-08-15,Electricity,123,49.71,Offen
54460,1364,2024-08-15,Gas,220,35.77,Bezahlt
54461,1364,2024-09-15,Electricity,204,93.67,Überfällig
54462,1364,2024-09-15,Gas,365,44.64,Bezahlt
54463,1364,2024-10-15,Electricity,158,71.94,Offen
54464,1364,2024-10-15,Gas,816,104.2,Bezahlt
54465,1364,2024-11-15,Electricity,215,92.79,Bezahlt
54466,1364,2024-11-15,Gas,1490,163.59,Bezahlt
54467,1364,2024-12-15,Electricity,222,90.29,Bezahlt
54468,1364,2024-12-15,Gas,2207,263.29,Bezahlt
54469,1364,2025-01-15,Electricity,260,93.09,Bezahlt
54470,1364,2025-01-15,Gas,2850,323.12,Offen
54471,1364,2025-02-15,Electricity,267,103.16,Bezahlt
54472,1364,2025-02-15,Gas,1862,231.19,Bezahlt
54473,1364,2025-03-15,Electricity,197,87.28,Bezahlt
54474,1364,2025-03-15,Gas,1533,200.47,Bezahlt
54475,1364,2025-04-15,Electricity,164,74.94,Bezahlt
54476,1364,2025-04-15,Gas,1230,157.74,Bezahlt
54477,1364,2025-05-15,Electricity,189,69.43,Bezahlt
54478,1364,2025-05-15,Gas,608,85.69,Bezahlt
54479,1364,2025-06-15,Electricity,140,66.04,Bezahlt
54480,1364,2025-06-15,Gas,299,43.41,Bezahlt
54481,1365,2023-01-15,Electricity,227,87.35,Bezahlt
54482,1365,2023-01-15,Gas,869,105.69,Bezahlt
54483,1365,2023-02-15,Electricity,216,80.43,Bezahlt
54484,1365,2023-02-15,Gas,930,119.61,Bezahlt
54485,1365,2023-03-15,Electricity,195,87.85,Überfällig
54486,1365,2023-03-15,Gas,668,94.55,Bezahlt
54487,1365,2023-04-15,Electricity,182,75.83,Bezahlt
54488,1365,2023-04-15,Gas,329,50.97,Bezahlt
54489,1365,2023-05-15,Electricity,160,64.37,Bezahlt
54490,1365,2023-05-15,Gas,176,27.05,Bezahlt
54491,1365,2023-06-15,Electricity,126,52.14,Überfällig
54492,1365,2023-06-15,Gas,89,20.42,Bezahlt
54493,1365,2023-07-15,Electricity,119,55.25,Bezahlt
54494,1365,2023-07-15,Gas,76,17.78,Offen
54495,1365,2023-08-15,Electricity,115,50.98,Bezahlt
54496,1365,2023-08-15,Gas,88,20.09,Bezahlt
54497,1365,2023-09-15,Electricity,171,78.56,Bezahlt
54498,1365,2023-09-15,Gas,152,24.91,Bezahlt
54499,1365,2023-10-15,Electricity,169,68.32,Bezahlt
54500,1365,2023-10-15,Gas,345,51.3,Bezahlt
54501,1365,2023-11-15,Electricity,223,88.74,Bezahlt
54502,1365,2023-11-15,Gas,639,68.11,Bezahlt
54503,1365,2023-12-15,Electricity,219,98.56,Bezahlt
54504,1365,2023-12-15,Gas,818,102.99,Bezahlt
54505,1365,2024-01-15,Electricity,196,81.12,Bezahlt
54506,1365,2024-01-15,Gas,791,95.57,Bezahlt
54507,1365,2024-02-15,Electricity,233,94.33,Bezahlt
54508,1365,2024-02-15,Gas,1008,109.98,Bezahlt
54509,1365,2024-03-15,Electricity,191,77.44,Bezahlt
54510,1365,2024-03-15,Gas,727,79.47,Bezahlt
54511,1365,2024-04-15,Electricity,189,76.04,Bezahlt
54512,1365,2024-04-15,Gas,328,46.83,Bezahlt
54513,1365,2024-05-15,Electricity,166,75.37,Bezahlt
54514,1365,2024-05-15,Gas,208,28.71,Überfällig
54515,1365,2024-06-15,Electricity,118,56.51,Bezahlt
54516,1365,2024-06-15,Gas,97,19.67,Bezahlt
54517,1365,2024-07-15,Electricity,131,59.56,Bezahlt
54518,1365,2024-07-15,Gas,67,16.21,Bezahlt
54519,1365,2024-08-15,Electricity,108,47.06,Bezahlt
54520,1365,2024-08-15,Gas,61,15.28,Bezahlt
54521,1365,2024-09-15,Electricity,156,62.16,Bezahlt
54522,1365,2024-09-15,Gas,155,28.16,Bezahlt
54523,1365,2024-10-15,Electricity,167,77.77,Bezahlt
54524,1365,2024-10-15,Gas,357,51.05,Bezahlt
54525,1365,2024-11-15,Electricity,185,77.38,Bezahlt
54526,1365,2024-11-15,Gas,636,82.23,Bezahlt
54527,1365,2024-12-15,Electricity,201,83.67,Bezahlt
54528,1365,2024-12-15,Gas,730,92.18,Überfällig
54529,1365,2025-01-15,Electricity,234,98.5,Bezahlt
54530,1365,2025-01-15,Gas,993,126.1,Bezahlt
54531,1365,2025-02-15,Electricity,212,84.85,Bezahlt
54532,1365,2025-02-15,Gas,824,92.92,Bezahlt
54533,1365,2025-03-15,Electricity,202,92.78,Bezahlt
54534,1365,2025-03-15,Gas,588,83.73,Bezahlt
54535,1365,2025-04-15,Electricity,172,70.74,Bezahlt
54536,1365,2025-04-15,Gas,395,60.2,Bezahlt
54537,1365,2025-05-15,Electricity,171,80.85,Bezahlt
54538,1365,2025-05-15,Gas,234,33.74,Bezahlt
54539,1365,2025-06-15,Electricity,141,55.76,Bezahlt
54540,1365,2025-06-15,Gas,115,22.86,Bezahlt
54541,1366,2023-01-15,Electricity,1371,475.81,Bezahlt
54542,1366,2023-02-15,Electricity,1293,459.37,Bezahlt
54543,1366,2023-03-15,Electricity,1089,421.13,Bezahlt
54544,1366,2023-04-15,Electricity,1017,341.08,Bezahlt
54545,1366,2023-05-15,Electricity,1010,333.04,Bezahlt
54546,1366,2023-06-15,Electricity,684,239.35,Bezahlt
54547,1366,2023-07-15,Electricity,648,252.47,Bezahlt
54548,1366,2023-08-15,Electricity,657,232.58,Bezahlt
54549,1366,2023-09-15,Electricity,941,311.37,Bezahlt
54550,1366,2023-10-15,Electricity,977,400.48,Bezahlt
54551,1366,2023-11-15,Electricity,1157,408.25,Bezahlt
54552,1366,2023-12-15,Electricity,1377,483.33,Bezahlt
54553,1366,2024-01-15,Electricity,1353,510.92,Bezahlt
54554,1366,2024-02-15,Electricity,1335,492.65,Bezahlt
54555,1366,2024-03-15,Electricity,1018,408.67,Bezahlt
54556,1366,2024-04-15,Electricity,973,363.91,Bezahlt
54557,1366,2024-05-15,Electricity,830,271.41,Bezahlt
54558,1366,2024-06-15,Electricity,643,212.81,Bezahlt
54559,1366,2024-07-15,Electricity,680,229.5,Bezahlt
54560,1366,2024-08-15,Electricity,610,246.13,Bezahlt
54561,1366,2024-09-15,Electricity,909,288.92,Bezahlt
54562,1366,2024-10-15,Electricity,796,295.49,Bezahlt
54563,1366,2024-11-15,Electricity,1122,403.21,Bezahlt
54564,1366,2024-12-15,Electricity,1470,489.22,Offen
54565,1366,2025-01-15,Electricity,1323,434.5,Bezahlt
54566,1366,2025-02-15,Electricity,1334,497.25,Bezahlt
54567,1366,2025-03-15,Electricity,1004,399.17,Offen
54568,1366,2025-04-15,Electricity,1051,363.06,Bezahlt
54569,1366,2025-05-15,Electricity,843,289.31,Bezahlt
54570,1366,2025-06-15,Electricity,604,220.2,Bezahlt
54571,1367,2023-01-15,Electricity,2008,735.69,Bezahlt
54572,1367,2023-02-15,Electricity,2066,796.93,Überfällig
54573,1367,2023-03-15,Electricity,1601,624.08,Bezahlt
54574,1367,2023-04-15,Electricity,1244,464.07,Bezahlt
54575,1367,2023-05-15,Electricity,1531,517.42,Bezahlt
54576,1367,2023-06-15,Electricity,1105,390.21,Bezahlt
54577,1367,2023-07-15,Electricity,1108,443.34,Bezahlt
54578,1367,2023-08-15,Electricity,1092,384.42,Bezahlt
54579,1367,2023-09-15,Electricity,1638,525.93,Bezahlt
54580,1367,2023-10-15,Electricity,1421,501.05,Bezahlt
54581,1367,2023-11-15,Electricity,1764,672.73,Bezahlt
54582,1367,2023-12-15,Electricity,2092,696.02,Bezahlt
54583,1367,2024-01-15,Electricity,1668,518.59,Bezahlt
54584,1367,2024-02-15,Electricity,1667,572.38,Bezahlt
54585,1367,2024-03-15,Electricity,1572,572.17,Offen
54586,1367,2024-04-15,Electricity,1639,595.06,Bezahlt
54587,1367,2024-05-15,Electricity,1476,525.99,Bezahlt
54588,1367,2024-06-15,Electricity,1104,376.31,Bezahlt
54589,1367,2024-07-15,Electricity,962,390.19,Offen
54590,1367,2024-08-15,Electricity,1093,380.24,Offen
54591,1367,2024-09-15,Electricity,1477,568.92,Bezahlt
54592,1367,2024-10-15,Electricity,1559,625.44,Bezahlt
54593,1367,2024-11-15,Electricity,1947,597.09,Bezahlt
54594,1367,2024-12-15,Electricity,2122,672.57,Bezahlt
54595,1367,2025-01-15,Electricity,1742,653.33,Bezahlt
54596,1367,2025-02-15,Electricity,1612,517.51,Bezahlt
54597,1367,2025-03-15,Electricity,1737,705.42,Bezahlt
54598,1367,2025-04-15,Electricity,1432,484.04,Bezahlt
54599,1367,2025-05-15,Electricity,1241,483.41,Bezahlt
54600,1367,2025-06-15,Electricity,1253,406.76,Überfällig
54601,1368,2023-01-15,Electricity,526,181.71,Bezahlt
54602,1368,2023-01-15,Gas,2392,314.45,Bezahlt
54603,1368,2023-02-15,Electricity,468,170.48,Bezahlt
54604,1368,2023-02-15,Gas,1990,258.99,Bezahlt
54605,1368,2023-03-15,Electricity,410,174.8,Bezahlt
54606,1368,2023-03-15,Gas,1802,202.61,Bezahlt
54607,1368,2023-04-15,Electricity,382,151.3,Bezahlt
54608,1368,2023-04-15,Gas,905,121.67,Offen
54609,1368,2023-05-15,Electricity,403,134.37,Bezahlt
54610,1368,2023-05-15,Gas,595,77.73,Bezahlt
54611,1368,2023-06-15,Electricity,271,112.35,Bezahlt
54612,1368,2023-06-15,Gas,215,32.68,Bezahlt
54613,1368,2023-07-15,Electricity,307,121.84,Bezahlt
54614,1368,2023-07-15,Gas,215,35.12,Bezahlt
54615,1368,2023-08-15,Electricity,314,123.78,Bezahlt
54616,1368,2023-08-15,Gas,164,25.89,Bezahlt
54617,1368,2023-09-15,Electricity,375,155.28,Bezahlt
54618,1368,2023-09-15,Gas,416,53.6,Bezahlt
54619,1368,2023-10-15,Electricity,366,141.71,Bezahlt
54620,1368,2023-10-15,Gas,793,110.7,Überfällig
54621,1368,2023-11-15,Electricity,534,213.26,Bezahlt
54622,1368,2023-11-15,Gas,1884,191.68,Bezahlt
54623,1368,2023-12-15,Electricity,571,219.89,Bezahlt
54624,1368,2023-12-15,Gas,2240,271.86,Bezahlt
54625,1368,2024-01-15,Electricity,591,231.42,Offen
54626,1368,2024-01-15,Gas,2450,325.0,Bezahlt
54627,1368,2024-02-15,Electricity,455,165.47,Bezahlt
54628,1368,2024-02-15,Gas,2302,256.76,Überfällig
54629,1368,2024-03-15,Electricity,373,144.5,Bezahlt
54630,1368,2024-03-15,Gas,1984,196.89,Bezahlt
54631,1368,2024-04-15,Electricity,424,154.35,Bezahlt
54632,1368,2024-04-15,Gas,1050,140.78,Bezahlt
54633,1368,2024-05-15,Electricity,441,152.03,Bezahlt
54634,1368,2024-05-15,Gas,615,70.39,Bezahlt
54635,1368,2024-06-15,Electricity,328,115.1,Bezahlt
54636,1368,2024-06-15,Gas,218,30.59,Bezahlt
54637,1368,2024-07-15,Electricity,269,98.44,Bezahlt
54638,1368,2024-07-15,Gas,234,31.32,Bezahlt
54639,1368,2024-08-15,Electricity,301,114.94,Bezahlt
54640,1368,2024-08-15,Gas,196,33.29,Bezahlt
54641,1368,2024-09-15,Electricity,391,163.67,Bezahlt
54642,1368,2024-09-15,Gas,375,54.76,Bezahlt
54643,1368,2024-10-15,Electricity,389,166.27,Bezahlt
54644,1368,2024-10-15,Gas,1074,143.08,Bezahlt
54645,1368,2024-11-15,Electricity,483,174.52,Bezahlt
54646,1368,2024-11-15,Gas,1852,214.4,Bezahlt
54647,1368,2024-12-15,Electricity,499,198.87,Bezahlt
54648,1368,2024-12-15,Gas,2329,274.8,Bezahlt
54649,1368,2025-01-15,Electricity,556,197.77,Bezahlt
54650,1368,2025-01-15,Gas,2711,330.09,Bezahlt
54651,1368,2025-02-15,Electricity,489,179.76,Bezahlt
54652,1368,2025-02-15,Gas,2533,319.59,Bezahlt
54653,1368,2025-03-15,Electricity,388,157.35,Bezahlt
54654,1368,2025-03-15,Gas,1719,177.94,Offen
54655,1368,2025-04-15,Electricity,429,158.45,Bezahlt
54656,1368,2025-04-15,Gas,1045,119.52,Bezahlt
54657,1368,2025-05-15,Electricity,439,187.67,Bezahlt
54658,1368,2025-05-15,Gas,617,69.03,Bezahlt
54659,1368,2025-06-15,Electricity,319,128.67,Bezahlt
54660,1368,2025-06-15,Gas,280,39.56,Bezahlt
54661,1369,2023-01-15,Electricity,602,211.04,Bezahlt
54662,1369,2023-02-15,Electricity,544,197.45,Bezahlt
54663,1369,2023-03-15,Electricity,492,165.68,Offen
54664,1369,2023-04-15,Electricity,440,158.99,Bezahlt
54665,1369,2023-05-15,Electricity,457,160.57,Bezahlt
54666,1369,2023-06-15,Electricity,306,125.38,Bezahlt
54667,1369,2023-07-15,Electricity,288,108.69,Bezahlt
54668,1369,2023-08-15,Electricity,274,119.88,Bezahlt
54669,1369,2023-09-15,Electricity,430,151.57,Bezahlt
54670,1369,2023-10-15,Electricity,412,172.08,Bezahlt
54671,1369,2023-11-15,Electricity,442,186.21,Bezahlt
54672,1369,2023-12-15,Electricity,559,211.48,Bezahlt
54673,1369,2024-01-15,Electricity,539,223.04,Bezahlt
54674,1369,2024-02-15,Electricity,526,220.82,Bezahlt
54675,1369,2024-03-15,Electricity,391,147.08,Bezahlt
54676,1369,2024-04-15,Electricity,442,157.3,Bezahlt
54677,1369,2024-05-15,Electricity,445,171.88,Bezahlt
54678,1369,2024-06-15,Electricity,299,107.37,Bezahlt
54679,1369,2024-07-15,Electricity,280,123.63,Bezahlt
54680,1369,2024-08-15,Electricity,257,114.75,Offen
54681,1369,2024-09-15,Electricity,401,133.06,Bezahlt
54682,1369,2024-10-15,Electricity,406,155.78,Bezahlt
54683,1369,2024-11-15,Electricity,507,215.29,Bezahlt
54684,1369,2024-12-15,Electricity,566,216.97,Bezahlt
54685,1369,2025-01-15,Electricity,522,192.64,Bezahlt
54686,1369,2025-02-15,Electricity,462,178.91,Bezahlt
54687,1369,2025-03-15,Electricity,425,140.31,Bezahlt
54688,1369,2025-04-15,Electricity,423,166.98,Bezahlt
54689,1369,2025-05-15,Electricity,461,158.28,Bezahlt
54690,1369,2025-06-15,Electricity,293,111.52,Bezahlt
54691,1370,2023-01-15,Electricity,423,149.55,Bezahlt
54692,1370,2023-01-15,Gas,2631,294.0,Überfällig
54693,1370,2023-02-15,Electricity,404,158.75,Überfällig
54694,1370,2023-02-15,Gas,2552,289.55,Bezahlt
54695,1370,2023-03-15,Electricity,406,135.17,Bezahlt
54696,1370,2023-03-15,Gas,2236,244.17,Bezahlt
54697,1370,2023-04-15,Electricity,360,147.09,Bezahlt
54698,1370,2023-04-15,Gas,869,112.03,Bezahlt
54699,1370,2023-05-15,Electricity,395,158.99,Bezahlt
54700,1370,2023-05-15,Gas,465,54.95,Bezahlt
54701,1370,2023-06-15,Electricity,246,102.3,Bezahlt
54702,1370,2023-06-15,Gas,304,40.67,Bezahlt
54703,1370,2023-07-15,Electricity,225,96.58,Bezahlt
54704,1370,2023-07-15,Gas,168,27.7,Offen
54705,1370,2023-08-15,Electricity,258,107.11,Bezahlt
54706,1370,2023-08-15,Gas,161,26.89,Bezahlt
54707,1370,2023-09-15,Electricity,308,120.8,Bezahlt
54708,1370,2023-09-15,Gas,414,47.01,Bezahlt
54709,1370,2023-10-15,Electricity,361,156.66,Bezahlt
54710,1370,2023-10-15,Gas,749,100.85,Offen
54711,1370,2023-11-15,Electricity,450,164.87,Bezahlt
54712,1370,2023-11-15,Gas,1716,227.73,Bezahlt
54713,1370,2023-12-15,Electricity,502,164.96,Bezahlt
54714,1370,2023-12-15,Gas,1720,208.84,Bezahlt
54715,1370,2024-01-15,Electricity,459,152.17,Bezahlt
54716,1370,2024-01-15,Gas,2663,283.48,Bezahlt
54717,1370,2024-02-15,Electricity,488,184.93,Bezahlt
54718,1370,2024-02-15,Gas,2015,196.11,Bezahlt
54719,1370,2024-03-15,Electricity,363,150.96,Bezahlt
54720,1370,2024-03-15,Gas,1588,199.58,Offen
54721,1370,2024-04-15,Electricity,358,154.01,Bezahlt
54722,1370,2024-04-15,Gas,939,103.01,Bezahlt
54723,1370,2024-05-15,Electricity,309,112.24,Bezahlt
54724,1370,2024-05-15,Gas,434,62.69,Bezahlt
54725,1370,2024-06-15,Electricity,299,108.12,Bezahlt
54726,1370,2024-06-15,Gas,243,37.12,Bezahlt
54727,1370,2024-07-15,Electricity,238,102.68,Bezahlt
54728,1370,2024-07-15,Gas,161,25.25,Bezahlt
54729,1370,2024-08-15,Electricity,223,97.41,Bezahlt
54730,1370,2024-08-15,Gas,184,28.9,Bezahlt
54731,1370,2024-09-15,Electricity,344,143.04,Bezahlt
54732,1370,2024-09-15,Gas,434,61.06,Bezahlt
54733,1370,2024-10-15,Electricity,389,135.01,Bezahlt
54734,1370,2024-10-15,Gas,858,118.92,Bezahlt
54735,1370,2024-11-15,Electricity,452,191.71,Bezahlt
54736,1370,2024-11-15,Gas,1632,184.12,Offen
54737,1370,2024-12-15,Electricity,499,166.62,Bezahlt
54738,1370,2024-12-15,Gas,2323,302.07,Bezahlt
54739,1370,2025-01-15,Electricity,404,160.44,Bezahlt
54740,1370,2025-01-15,Gas,2578,274.75,Bezahlt
54741,1370,2025-02-15,Electricity,492,194.72,Bezahlt
54742,1370,2025-02-15,Gas,2628,275.03,Bezahlt
54743,1370,2025-03-15,Electricity,396,167.94,Bezahlt
54744,1370,2025-03-15,Gas,1830,176.69,Bezahlt
54745,1370,2025-04-15,Electricity,307,122.56,Bezahlt
54746,1370,2025-04-15,Gas,1161,147.95,Bezahlt
54747,1370,2025-05-15,Electricity,375,160.83,Bezahlt
54748,1370,2025-05-15,Gas,576,65.16,Bezahlt
54749,1370,2025-06-15,Electricity,259,99.6,Bezahlt
54750,1370,2025-06-15,Gas,275,36.9,Offen
54751,1371,2023-01-15,Electricity,530,183.08,Bezahlt
54752,1371,2023-01-15,Gas,1233,142.67,Bezahlt
54753,1371,2023-02-15,Electricity,523,170.39,Bezahlt
54754,1371,2023-02-15,Gas,1668,172.46,Bezahlt
54755,1371,2023-03-15,Electricity,406,165.9,Bezahlt
54756,1371,2023-03-15,Gas,1372,161.99,Bezahlt
54757,1371,2023-04-15,Electricity,425,179.39,Bezahlt
54758,1371,2023-04-15,Gas,616,69.47,Bezahlt
54759,1371,2023-05-15,Electricity,413,144.85,Offen
54760,1371,2023-05-15,Gas,352,45.71,Bezahlt
54761,1371,2023-06-15,Electricity,306,113.9,Bezahlt
54762,1371,2023-06-15,Gas,163,24.38,Bezahlt
54763,1371,2023-07-15,Electricity,335,117.11,Bezahlt
54764,1371,2023-07-15,Gas,109,21.55,Bezahlt
54765,1371,2023-08-15,Electricity,255,91.66,Bezahlt
54766,1371,2023-08-15,Gas,105,20.73,Bezahlt
54767,1371,2023-09-15,Electricity,386,158.03,Bezahlt
54768,1371,2023-09-15,Gas,224,36.84,Bezahlt
54769,1371,2023-10-15,Electricity,383,150.48,Bezahlt
54770,1371,2023-10-15,Gas,609,69.55,Bezahlt
54771,1371,2023-11-15,Electricity,464,165.04,Bezahlt
54772,1371,2023-11-15,Gas,1143,128.73,Bezahlt
54773,1371,2023-12-15,Electricity,544,178.21,Bezahlt
54774,1371,2023-12-15,Gas,1329,158.81,Bezahlt
54775,1371,2024-01-15,Electricity,567,226.97,Bezahlt
54776,1371,2024-01-15,Gas,1289,130.97,Überfällig
54777,1371,2024-02-15,Electricity,563,211.57,Bezahlt
54778,1371,2024-02-15,Gas,1340,167.09,Bezahlt
54779,1371,2024-03-15,Electricity,496,187.11,Bezahlt
54780,1371,2024-03-15,Gas,1232,123.28,Bezahlt
54781,1371,2024-04-15,Electricity,458,152.97,Bezahlt
54782,1371,2024-04-15,Gas,725,94.12,Bezahlt
54783,1371,2024-05-15,Electricity,457,156.65,Bezahlt
54784,1371,2024-05-15,Gas,350,49.94,Bezahlt
54785,1371,2024-06-15,Electricity,351,120.58,Bezahlt
54786,1371,2024-06-15,Gas,176,25.63,Bezahlt
54787,1371,2024-07-15,Electricity,318,115.27,Bezahlt
54788,1371,2024-07-15,Gas,132,21.48,Bezahlt
54789,1371,2024-08-15,Electricity,303,104.2,Bezahlt
54790,1371,2024-08-15,Gas,131,23.84,Bezahlt
54791,1371,2024-09-15,Electricity,488,174.6,Bezahlt
54792,1371,2024-09-15,Gas,274,38.92,Bezahlt
54793,1371,2024-10-15,Electricity,412,161.5,Bezahlt
54794,1371,2024-10-15,Gas,560,70.1,Bezahlt
54795,1371,2024-11-15,Electricity,491,178.7,Bezahlt
54796,1371,2024-11-15,Gas,870,119.49,Bezahlt
54797,1371,2024-12-15,Electricity,598,198.88,Bezahlt
54798,1371,2024-12-15,Gas,1449,184.02,Bezahlt
54799,1371,2025-01-15,Electricity,517,184.41,Bezahlt
54800,1371,2025-01-15,Gas,1295,140.59,Bezahlt
54801,1371,2025-02-15,Electricity,565,210.32,Bezahlt
54802,1371,2025-02-15,Gas,1613,205.18,Bezahlt
54803,1371,2025-03-15,Electricity,458,152.41,Bezahlt
54804,1371,2025-03-15,Gas,1287,146.3,Bezahlt
54805,1371,2025-04-15,Electricity,384,133.88,Bezahlt
54806,1371,2025-04-15,Gas,559,60.35,Bezahlt
54807,1371,2025-05-15,Electricity,415,141.82,Bezahlt
54808,1371,2025-05-15,Gas,319,38.12,Bezahlt
54809,1371,2025-06-15,Electricity,309,122.19,Bezahlt
54810,1371,2025-06-15,Gas,184,31.8,Bezahlt
54811,1372,2023-01-15,Electricity,639,238.44,Bezahlt
54812,1372,2023-01-15,Gas,1976,252.39,Bezahlt
54813,1372,2023-02-15,Electricity,574,221.89,Bezahlt
54814,1372,2023-02-15,Gas,1822,208.72,Bezahlt
54815,1372,2023-03-15,Electricity,525,172.91,Bezahlt
54816,1372,2023-03-15,Gas,1671,190.5,Bezahlt
54817,1372,2023-04-15,Electricity,506,170.96,Bezahlt
54818,1372,2023-04-15,Gas,828,98.94,Bezahlt
54819,1372,2023-05-15,Electricity,471,174.07,Bezahlt
54820,1372,2023-05-15,Gas,357,41.49,Bezahlt
54821,1372,2023-06-15,Electricity,393,146.73,Bezahlt
54822,1372,2023-06-15,Gas,222,32.07,Bezahlt
54823,1372,2023-07-15,Electricity,339,115.5,Bezahlt
54824,1372,2023-07-15,Gas,158,29.37,Bezahlt
54825,1372,2023-08-15,Electricity,394,164.22,Bezahlt
54826,1372,2023-08-15,Gas,157,24.09,Bezahlt
54827,1372,2023-09-15,Electricity,468,171.79,Bezahlt
54828,1372,2023-09-15,Gas,319,48.96,Überfällig
54829,1372,2023-10-15,Electricity,481,169.3,Bezahlt
54830,1372,2023-10-15,Gas,753,80.97,Bezahlt
54831,1372,2023-11-15,Electricity,552,188.22,Bezahlt
54832,1372,2023-11-15,Gas,1195,141.82,Bezahlt
54833,1372,2023-12-15,Electricity,767,282.62,Offen
54834,1372,2023-12-15,Gas,1396,142.82,Bezahlt
54835,1372,2024-01-15,Electricity,731,268.9,Bezahlt
54836,1372,2024-01-15,Gas,1638,175.13,Offen
54837,1372,2024-02-15,Electricity,725,257.03,Bezahlt
54838,1372,2024-02-15,Gas,1681,176.44,Bezahlt
54839,1372,2024-03-15,Electricity,567,200.36,Bezahlt
54840,1372,2024-03-15,Gas,1583,183.17,Bezahlt
54841,1372,2024-04-15,Electricity,482,162.66,Bezahlt
54842,1372,2024-04-15,Gas,779,79.41,Bezahlt
54843,1372,2024-05-15,Electricity,556,225.11,Bezahlt
54844,1372,2024-05-15,Gas,356,48.94,Bezahlt
54845,1372,2024-06-15,Electricity,321,113.86,Bezahlt
54846,1372,2024-06-15,Gas,187,28.8,Bezahlt
54847,1372,2024-07-15,Electricity,297,110.18,Bezahlt
54848,1372,2024-07-15,Gas,150,27.05,Bezahlt
