sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
24295,2022-04-01,14666,9,13,400,105,20784.08,1
24296,2023-09-10,14667,9,16,402,38,20413.95,1
24297,2024-10-22,14669,10,385,401,16,31385.46,1
24298,2022-05-08,14671,10,145,401,104,30566.88,1
24299,2024-02-22,14673,10,444,401,99,33130.09,1
24300,2022-07-11,14674,9,444,400,133,18195.16,1
24301,2025-10-26,14675,10,377,402,84,32250.22,1
24302,2024-02-10,14676,10,370,403,113,32006.11,1
24303,2022-03-26,14678,9,360,403,64,21599.14,1
24304,2023-07-21,14679,9,315,401,153,23108.65,1
24305,2023-12-24,14680,10,171,401,144,33293.14,1
24306,2024-10-23,14681,9,109,402,97,21542.29,1
24307,2024-04-11,14682,10,192,400,35,34588.63,1
24308,2023-03-03,14684,10,400,402,164,34279.15,1
24309,2025-08-29,14685,9,447,403,135,20653.94,1
24310,2023-10-16,14687,9,112,402,26,20946.4,1
24311,2025-07-26,14688,10,417,402,134,31581.04,1
24312,2022-09-16,14690,10,120,401,136,34001.92,1
24313,2022-11-17,14694,9,23,402,103,19450.66,1
24314,2023-08-10,14698,9,408,402,17,19222.55,1
24315,2025-04-13,14699,10,424,400,30,29585.54,1
24316,2025-08-25,14702,9,198,401,152,21944.92,1
24317,2022-01-03,14704,9,39,401,106,19026.0,1
24318,2023-09-13,14705,9,313,403,121,21067.97,1
24319,2024-12-21,14706,10,296,401,75,33676.85,1
24320,2022-10-19,14707,9,26,401,56,19564.37,1
24321,2025-12-13,14708,9,192,403,183,23104.2,1
24322,2022-09-13,14709,10,368,402,47,31403.39,1
24323,2024-03-17,14710,10,300,400,169,33293.63,1
24324,2022-12-14,14711,9,476,400,86,22298.03,1
24325,2023-07-21,14713,9,78,401,136,18658.7,1
24326,2024-12-27,14715,9,36,400,63,23825.29,1
24327,2025-10-01,14716,10,406,401,83,31848.9,1
24328,2025-02-28,14717,10,391,402,181,29294.98,1
24329,2025-09-22,14718,10,3,401,133,30701.72,1
24330,2022-08-07,14719,9,485,403,156,23988.23,1
24331,2023-02-20,14720,10,364,403,124,32842.51,1
24332,2023-07-18,14722,10,105,402,128,30646.27,1
24333,2025-01-21,14723,9,234,402,35,19783.62,1
24334,2022-11-03,14727,9,395,402,94,20877.71,1
24335,2024-01-27,14728,9,342,402,134,20750.1,1
24336,2022-12-04,14729,9,43,402,186,19279.13,1
24337,2023-02-22,14730,9,490,403,142,22996.93,1
24338,2023-09-27,14731,9,416,400,95,22680.75,1
24339,2023-09-11,14732,9,190,403,163,21206.34,1
24340,2022-06-07,14733,9,288,403,79,20598.55,1
24341,2023-02-23,14735,10,394,401,27,34766.74,1
24342,2024-06-29,14736,10,314,403,169,30324.68,1
24343,2023-06-12,14737,10,337,402,143,30421.22,1
24344,2024-02-06,14738,9,60,400,75,23650.84,1
24345,2023-10-08,14739,10,447,403,124,30388.2,1
24346,2023-11-05,14740,9,222,402,96,18368.29,1
24347,2024-02-03,14741,9,270,402,111,23438.68,1
24348,2025-11-19,14742,9,101,401,123,18662.65,1
24349,2024-05-17,14743,10,52,401,112,29426.39,1
24350,2024-07-09,14744,9,455,402,8,18028.87,1
24351,2023-03-19,14745,10,135,401,5,33885.78,1
24352,2022-10-30,14748,10,420,401,60,33191.75,1
24353,2022-05-09,14749,10,126,400,196,33894.68,1
24354,2022-08-31,14751,10,252,401,120,31945.53,1
24355,2023-02-07,14753,10,207,402,160,28874.86,1
24356,2024-09-11,14754,9,169,400,87,22295.44,1
24357,2023-07-10,14756,10,122,400,200,32935.51,1
24358,2024-03-16,14758,9,312,401,172,20275.99,1
24359,2022-01-31,14759,9,388,402,15,18447.62,1
24360,2024-06-20,14760,9,388,403,106,19685.28,1
24361,2024-09-20,14762,9,499,402,145,18403.76,1
24362,2023-08-02,14764,9,183,401,55,23411.2,1
24363,2022-09-22,14766,10,444,402,125,34484.32,1
24364,2022-06-29,14767,9,243,400,72,21769.98,1
24365,2025-08-25,14768,10,318,403,36,30828.62,1
24366,2022-04-16,14769,10,404,401,62,28725.57,1
24367,2024-02-26,14772,9,374,402,167,22721.76,1
24368,2022-06-03,14773,10,200,400,135,30667.67,1
24369,2022-03-21,14774,10,51,400,149,31451.99,1
24370,2025-08-10,14775,9,235,403,199,23706.21,1
24371,2023-04-05,14777,9,17,400,170,20497.31,1
24372,2023-12-22,14778,10,244,402,70,28720.08,1
24373,2024-02-21,14779,10,174,402,123,28732.05,1
24374,2023-04-14,14781,9,274,400,26,19091.1,1
24375,2023-10-04,14782,10,466,400,23,31194.18,1
24376,2024-11-06,14783,9,301,402,125,22433.55,1
24377,2025-02-07,14784,10,285,401,143,29545.6,1
24378,2022-12-14,14785,10,109,401,108,33036.72,1
24379,2022-01-07,14786,10,379,401,117,29014.73,1
24380,2025-03-21,14788,9,168,400,97,20399.81,1
24381,2022-09-24,14789,10,16,403,136,32412.44,1
24382,2022-01-19,14790,10,186,402,22,30242.33,1
24383,2023-11-27,14791,9,85,402,147,19024.24,1
24384,2024-12-09,14793,10,474,402,131,31327.66,1
24385,2022-08-12,14794,10,148,402,198,34242.93,1
24386,2022-10-21,14795,10,1,401,195,31106.49,1
24387,2024-03-10,14797,10,386,401,56,31378.6,1
24388,2022-07-12,14800,9,180,403,100,20588.71,1
24389,2023-10-25,14801,9,305,403,31,22618.17,1
24390,2022-06-03,14803,9,275,401,123,20376.23,1
24391,2023-08-31,14804,10,311,402,74,32209.8,1
24392,2023-07-21,14809,10,355,401,76,32644.0,1
24393,2023-12-15,14810,9,295,400,184,22663.47,1
24394,2023-11-17,14811,9,248,403,156,20348.17,1
24395,2023-03-12,14812,9,154,401,136,23702.3,1
24396,2024-02-08,14813,10,431,401,100,29115.52,1
24397,2024-03-16,14814,9,275,400,165,23229.86,1
24398,2023-03-25,14815,10,382,401,102,28269.4,1
24399,2024-03-15,14816,9,76,402,156,23076.26,1
24400,2025-05-23,14817,9,117,400,152,21270.33,1
24401,2023-11-22,14819,10,125,401,141,31576.88,1
24402,2024-10-03,14820,10,75,403,198,34221.12,1
24403,2024-07-29,14821,10,323,403,30,28739.48,1
24404,2024-01-11,14822,10,226,403,140,29293.15,1
24405,2024-07-29,14823,9,437,402,149,23544.25,1
24406,2024-10-28,14825,10,329,402,133,30383.39,1
24407,2025-02-06,14826,10,232,402,11,28916.26,1
24408,2022-10-14,14827,9,29,401,185,22029.98,1
24409,2022-04-05,14829,10,483,402,135,32538.83,1
24410,2022-08-16,14831,9,371,402,36,21974.82,1
24411,2023-01-25,14832,9,268,402,128,19305.7,1
24412,2023-06-21,14833,10,361,401,39,30076.47,1
24413,2025-08-03,14834,10,329,403,74,28809.79,1
24414,2025-06-06,14835,9,459,402,189,23886.12,1
24415,2025-09-16,14836,10,429,401,40,28461.98,1
24416,2022-02-20,14837,9,139,400,28,18326.57,1
24417,2025-04-04,14838,9,151,402,80,23113.36,1
24418,2023-02-03,14839,9,158,401,170,20147.74,1
24419,2022-05-19,14840,10,498,402,89,34822.66,1
24420,2022-07-05,14842,10,229,403,50,29015.17,1
24421,2023-03-27,14843,10,368,402,98,31566.48,1
24422,2024-04-06,14844,10,210,402,146,32852.59,1
24423,2022-02-02,14845,9,265,402,7,23486.01,1
24424,2023-06-20,14846,10,394,402,7,28322.2,1
24425,2024-08-23,14847,9,76,401,4,18422.8,1
24426,2025-01-25,14848,9,384,403,119,21057.78,1
24427,2022-05-08,14849,10,193,400,127,34287.92,1
24428,2023-09-14,14853,10,437,403,136,29222.29,1
24429,2025-10-12,14854,9,374,402,44,23257.61,1
24430,2022-04-28,14855,9,453,401,159,19587.13,1
24431,2023-01-25,14857,10,493,403,7,31679.16,1
24432,2024-05-06,14862,10,480,403,149,29453.93,1
24433,2025-09-03,14863,9,425,402,78,21236.07,1
24434,2024-10-18,14866,9,350,403,79,19514.01,1
24435,2022-06-18,14870,10,133,403,119,34459.42,1
24436,2022-11-16,14871,10,313,402,60,29642.11,1
24437,2024-09-23,14873,9,259,402,169,18953.39,1
24438,2025-09-28,14874,10,373,401,40,33307.45,1
24439,2023-12-08,14875,9,41,402,99,22255.31,1
24440,2025-07-10,14880,10,50,401,143,28080.71,1
24441,2025-08-07,14882,9,286,402,9,22561.58,1
24442,2025-09-06,14883,9,131,401,75,20342.02,1
24443,2022-08-23,14884,10,27,400,139,33915.17,1
24444,2022-03-31,14885,9,458,402,190,20938.52,1
24445,2023-09-15,14887,9,378,400,195,22938.43,1
24446,2025-05-06,14888,9,270,400,114,19852.24,1
24447,2025-11-09,14891,9,56,402,54,21503.65,1
24448,2023-10-03,14893,9,212,400,75,18909.09,1
24449,2025-08-29,14894,9,224,401,10,20689.62,1
24450,2023-03-25,14896,10,454,401,139,34091.11,1
24451,2025-06-27,14897,10,461,400,37,32789.79,1
24452,2024-10-04,14898,9,453,401,132,18898.46,1
24453,2024-07-03,14899,10,210,401,178,32873.94,1
24454,2022-03-31,14900,10,43,401,111,33846.57,1
24455,2022-10-08,14902,9,85,401,121,23208.77,1
24456,2022-05-17,14904,10,264,401,58,29240.39,1
24457,2024-01-17,14907,9,294,403,52,22993.26,1
24458,2025-01-25,14910,10,236,400,177,33851.66,1
24459,2025-03-17,14911,10,148,402,93,28275.32,1
24460,2024-09-29,14913,10,314,402,87,33884.77,1
24461,2024-12-25,14914,10,434,400,45,28565.72,1
24462,2022-06-28,14915,9,72,402,3,21232.71,1
24463,2025-09-17,14916,10,340,402,189,30316.48,1
24464,2024-12-06,14917,10,58,402,198,34500.02,1
24465,2025-05-29,14918,9,44,400,178,21711.61,1
24466,2025-12-26,14919,9,272,403,80,22716.99,1
24467,2022-09-22,14924,9,372,400,83,21505.4,1
24468,2024-01-18,14925,9,165,402,12,19575.95,1
24469,2025-06-22,14926,9,46,401,93,22485.06,1
24470,2024-11-11,14927,10,230,400,167,30964.25,1
24471,2023-09-16,14928,10,136,401,48,32637.12,1
24472,2025-05-18,14929,10,298,402,173,34285.79,1
24473,2022-09-28,14930,10,266,403,27,33382.15,1
24474,2025-07-15,14931,9,314,401,140,22538.89,1
24475,2025-08-18,14934,10,487,403,101,33123.77,1
24476,2025-10-30,14935,9,339,401,153,22206.87,1
24477,2025-11-13,14936,10,441,402,109,33391.91,1
24478,2025-11-28,14937,9,401,403,153,23998.9,1
24479,2024-09-04,14939,9,387,400,188,19956.7,1
24480,2025-11-03,14940,10,439,400,22,28455.74,1
24481,2022-03-12,14942,10,3,403,6,28586.12,1
24482,2025-10-16,14943,10,367,402,81,28000.16,1
24483,2023-11-04,14945,10,103,403,55,33341.48,1
24484,2024-03-18,14947,9,149,403,185,21300.8,1
24485,2023-01-25,14949,9,273,401,182,22174.16,1
24486,2025-04-16,14951,10,15,401,11,30345.58,1
24487,2024-07-28,14952,10,486,402,31,34463.85,1
24488,2024-05-13,14955,9,431,403,102,18592.75,1
24489,2022-04-05,14956,10,2,403,106,34245.66,1
24490,2025-02-07,14957,10,296,400,182,33728.1,1
24491,2023-01-25,14958,10,183,401,170,34816.17,1
24492,2024-03-24,14959,10,405,402,35,30776.92,1
24493,2024-02-02,14960,10,14,401,77,34849.3,1
24494,2024-04-07,14961,10,469,403,37,34772.61,1
24495,2022-03-17,14963,9,21,403,31,23992.73,1
24496,2024-12-14,14964,10,92,401,99,31131.33,1
24497,2022-12-11,14965,9,228,402,85,23389.33,1
24498,2023-09-07,14966,10,280,403,102,30416.82,1
24499,2024-01-21,14967,9,234,401,135,21070.34,1
24500,2025-06-17,14968,10,271,402,51,29707.13,1
24501,2023-08-29,14969,9,276,402,90,22769.28,1
24502,2024-05-21,14971,10,244,401,91,29730.1,1
24503,2022-06-10,14973,9,239,403,44,19685.68,1
24504,2024-01-24,14974,9,26,401,200,20831.48,1
24505,2024-10-14,14975,10,145,400,108,33008.04,1
24506,2024-10-05,14976,10,497,401,153,32550.23,1
24507,2024-03-04,14979,9,460,400,10,21522.23,1
24508,2024-10-27,14980,10,46,402,134,31244.37,1
24509,2023-11-15,14982,9,193,400,43,20129.21,1
24510,2023-07-09,14983,10,156,401,3,28720.83,1
24511,2022-07-21,14985,10,262,403,172,33400.29,1
24512,2022-09-03,14986,10,70,402,169,33033.72,1
24513,2023-01-15,14987,10,493,403,3,28666.19,1
24514,2025-07-18,14988,10,218,400,79,31731.05,1
24515,2023-10-25,14991,9,274,402,155,21043.89,1
24516,2022-04-26,14993,10,330,402,180,33601.59,1
24517,2024-12-12,14995,10,123,402,93,29141.4,1
24518,2024-04-20,14996,9,138,400,26,18578.61,1
24519,2022-07-08,14997,10,107,402,154,33356.23,1
24520,2025-02-24,14998,10,452,400,120,31473.73,1
24521,2023-05-24,14999,10,264,402,49,28652.99,1
24522,2022-10-21,15000,9,45,402,53,23725.18,1
24523,2023-07-27,15001,9,215,403,134,23904.88,1
24524,2023-10-05,15002,9,110,401,24,22361.28,1
24525,2023-10-23,15003,9,67,402,171,20222.35,1
24526,2022-11-16,15006,9,168,400,72,22107.97,1
24527,2025-06-30,15011,9,130,401,39,22273.72,1
24528,2023-04-17,15012,10,84,401,35,33516.32,1
24529,2023-02-20,15013,10,272,402,86,28316.55,1
24530,2023-11-26,15015,10,129,401,116,34767.34,1
24531,2023-04-30,15016,9,484,402,44,19670.88,1
24532,2025-10-30,15017,10,346,403,173,29860.38,1
24533,2024-01-24,15018,9,116,400,29,23399.48,1
24534,2022-07-19,15019,10,131,402,102,33276.72,1
24535,2023-04-24,15021,9,271,401,44,22803.43,1
24536,2025-09-09,15024,10,59,401,146,29353.72,1
24537,2022-08-18,15025,10,167,403,15,29981.99,1
24538,2024-09-06,15026,9,39,402,67,18796.26,1
24539,2023-12-09,15029,9,196,402,60,18400.16,1
24540,2025-09-04,15030,9,272,403,57,20780.79,1
24541,2025-07-09,15031,9,357,400,197,19790.89,1
24542,2024-04-01,15032,10,186,401,61,33143.31,1
24543,2023-05-03,15034,10,344,403,36,32997.56,1
24544,2023-04-03,15035,10,146,402,129,34046.81,1
24545,2023-09-22,15037,10,88,402,59,30646.2,1
24546,2024-09-06,15039,10,222,402,194,28359.66,1
24547,2025-12-30,15041,10,38,401,56,28723.83,1
24548,2022-03-01,15042,10,449,401,154,33287.49,1
24549,2022-04-03,15045,10,133,401,194,32947.76,1
24550,2024-03-23,15046,9,402,400,78,20935.23,1
24551,2024-03-07,15049,9,246,400,143,20800.4,1
24552,2023-06-07,15050,9,244,401,74,21716.8,1
24553,2023-03-05,15051,10,99,400,163,29148.69,1
24554,2024-07-02,15052,10,91,402,95,33529.87,1
24555,2024-01-24,15053,10,495,402,61,31726.47,1
24556,2022-02-22,15054,10,101,400,179,29771.53,1
24557,2023-06-24,15056,10,143,400,132,34973.98,1
24558,2023-10-02,15058,9,418,402,124,21733.41,1
24559,2023-09-12,15060,9,300,403,131,21282.13,1
24560,2022-04-18,15062,10,406,402,121,32424.16,1
24561,2023-09-01,15063,9,106,400,41,23479.0,1
24562,2025-07-06,15064,9,401,401,151,20756.58,1
24563,2023-04-08,15065,9,297,402,1,19622.33,1
24564,2023-12-20,15067,9,225,402,86,23856.84,1
24565,2023-03-30,15069,9,140,400,101,20231.09,1
24566,2022-08-25,15070,9,165,402,193,23184.53,1
24567,2022-09-21,15071,9,237,400,70,23889.7,1
24568,2025-09-27,15073,10,453,401,72,33348.69,1
24569,2025-12-20,15074,10,338,403,11,28814.67,1
24570,2023-07-26,15076,10,270,402,64,31375.11,1
24571,2025-08-17,15077,9,6,403,2,22784.45,1
24572,2025-11-27,15079,10,49,403,161,34536.46,1
24573,2024-02-13,15080,9,347,401,72,18006.32,1
24574,2025-11-09,15083,9,398,403,194,19774.68,1
24575,2025-01-27,15086,10,370,403,94,29342.15,1
24576,2022-06-27,15088,10,330,403,36,33113.95,1
24577,2025-08-12,15089,10,498,402,22,34083.16,1
24578,2022-03-17,15090,10,197,401,126,33569.06,1
24579,2025-04-13,15092,9,199,402,49,23448.49,1
24580,2025-12-28,15095,9,163,403,75,21024.86,1
24581,2024-11-29,15096,10,8,400,12,31521.18,1
24582,2022-03-15,15097,9,332,401,168,23374.34,1
24583,2023-08-08,15098,10,476,400,95,33120.54,1
24584,2022-04-22,15099,10,341,402,140,33458.44,1
24585,2022-11-12,15101,10,56,401,134,30824.66,1
24586,2024-05-30,15103,10,366,402,190,31654.85,1
24587,2022-07-09,15105,10,335,402,118,31775.08,1
24588,2024-01-28,15106,10,62,400,93,34161.16,1
24589,2024-09-12,15108,10,249,403,31,34445.74,1
24590,2025-03-04,15109,9,2,401,110,18810.16,1
24591,2024-09-04,15111,10,147,402,2,33704.62,1
24592,2025-01-19,15112,10,307,401,61,29775.57,1
24593,2022-11-10,15113,9,346,403,101,20671.85,1
24594,2024-03-04,15114,9,6,403,72,19945.29,1
24595,2023-12-16,15116,10,271,403,83,31579.44,1
24596,2022-08-13,15117,9,219,403,38,18355.93,1
24597,2024-07-03,15118,9,213,402,28,19182.53,1
24598,2025-01-09,15119,10,242,403,5,29841.89,1
24599,2025-02-21,15120,10,185,400,124,29107.14,1
24600,2025-02-25,15121,9,275,400,36,19645.59,1
24601,2023-03-12,15123,10,283,400,120,29166.19,1
24602,2022-12-19,15124,10,402,401,37,28984.75,1
24603,2023-01-11,15126,9,21,402,12,19413.21,1
24604,2025-07-02,15127,9,438,401,158,22018.39,1
24605,2022-02-23,15128,9,177,401,114,21811.44,1
24606,2025-02-12,15129,9,319,402,32,21140.73,1
24607,2024-04-20,15130,10,344,400,14,33963.43,1
24608,2022-05-26,15131,10,416,402,65,31625.13,1
24609,2025-02-28,15133,9,3,403,94,22591.02,1
24610,2022-03-11,15134,9,109,401,15,19378.5,1
24611,2025-07-22,15136,9,354,403,116,22693.27,1
24612,2025-10-23,15137,10,398,402,120,28843.77,1
24613,2024-07-26,15138,10,411,402,112,34851.78,1
24614,2022-04-26,15139,10,263,401,116,31352.74,1
24615,2025-12-05,15141,10,95,401,167,30883.6,1
24616,2025-10-28,15144,10,232,401,80,28923.14,1
24617,2025-11-26,15145,10,197,400,76,32639.57,1
24618,2024-09-22,15146,10,400,401,63,30086.24,1
24619,2024-07-26,15148,9,140,402,171,18085.0,1
24620,2022-08-07,15149,10,412,401,120,32691.92,1
24621,2023-02-14,15150,9,258,401,129,20786.31,1
24622,2025-04-05,15151,10,420,400,23,33180.33,1
24623,2025-03-08,15152,9,5,403,39,20257.53,1
24624,2022-04-11,15153,9,403,403,54,23715.35,1
24625,2023-10-18,15154,9,357,402,132,20662.36,1
24626,2022-09-24,15156,10,73,401,7,30606.23,1
24627,2022-07-09,15159,9,384,403,188,20949.77,1
24628,2025-06-15,15161,10,259,401,86,28391.46,1
24629,2025-10-26,15162,9,247,402,164,18176.03,1
24630,2025-07-07,15164,10,451,402,155,34026.76,1
24631,2023-01-05,15165,9,228,402,79,23585.31,1
24632,2024-02-20,15166,10,62,401,71,31085.75,1
24633,2022-06-15,15168,10,32,401,84,34997.47,1
24634,2022-03-20,15169,10,268,400,19,33057.91,1
24635,2022-01-02,15170,10,386,401,125,30243.99,1
24636,2022-07-04,15171,9,492,403,77,20189.42,1
24637,2025-01-02,15172,10,355,402,108,28609.98,1
24638,2025-01-01,15173,10,279,401,64,32690.41,1
24639,2025-03-06,15174,10,472,400,173,32139.48,1
24640,2024-09-02,15175,10,104,401,88,34583.4,1
24641,2023-01-28,15176,10,268,403,92,34513.15,1
24642,2022-03-01,15177,9,344,400,118,23467.62,1
24643,2024-01-09,15178,10,322,400,73,29449.14,1
24644,2023-01-22,15179,10,305,402,6,28525.07,1
24645,2022-09-19,15180,9,106,402,140,21112.56,1
24646,2024-09-09,15182,9,453,402,200,23830.42,1
24647,2025-10-15,15183,10,321,401,63,28638.17,1
24648,2022-12-28,15184,10,129,403,76,32634.09,1
24649,2025-09-10,15185,10,113,400,128,34465.39,1
24650,2023-04-04,15186,9,38,402,116,23787.02,1
24651,2022-10-01,15188,10,116,400,101,29090.85,1
24652,2025-09-22,15191,9,270,401,63,19466.96,1
24653,2024-01-19,15193,9,286,402,24,19399.17,1
24654,2023-04-13,15194,10,236,401,25,34503.73,1
24655,2024-09-21,15195,10,488,401,185,32987.73,1
24656,2025-10-26,15198,9,158,402,177,22198.0,1
24657,2024-08-27,15199,10,18,400,128,31399.49,1
24658,2025-07-23,15200,10,259,400,140,30543.21,1
24659,2025-07-28,15202,10,40,401,106,30134.45,1
24660,2024-02-27,15203,9,133,403,103,18266.1,1
24661,2023-10-16,15204,10,267,403,98,28653.15,1
24662,2024-10-09,15205,10,447,401,90,34497.73,1
24663,2024-04-29,15206,10,373,403,199,28404.9,1
24664,2023-09-29,15207,9,273,400,108,22881.8,1
24665,2022-08-21,15208,9,358,402,84,21918.93,1
24666,2022-12-09,15209,10,279,400,91,28309.93,1
24667,2025-05-11,15210,10,411,401,42,30197.39,1
24668,2023-09-15,15211,9,221,400,53,21857.46,1
24669,2023-03-16,15212,9,414,401,131,22446.94,1
24670,2024-04-13,15213,10,92,402,43,29735.15,1
24671,2023-10-29,15215,9,144,403,133,20422.97,1
24672,2025-07-05,15216,10,359,400,26,29268.39,1
24673,2024-07-08,15217,10,315,403,35,30747.37,1
24674,2025-10-11,15219,10,200,402,162,33846.58,1
24675,2023-02-14,15220,10,467,402,25,34830.01,1
24676,2022-05-11,15221,10,405,400,145,32474.02,1
24677,2025-07-12,15222,9,316,402,159,22745.83,1
24678,2023-10-10,15223,9,64,402,161,21478.95,1
24679,2023-05-27,15228,10,210,402,170,32002.15,1
24680,2025-09-01,15230,10,245,403,59,31435.53,1
24681,2024-12-30,15231,9,249,403,131,18585.64,1
24682,2025-06-28,15232,10,254,400,75,34129.8,1
24683,2024-05-22,15233,9,288,401,38,22344.42,1
24684,2025-03-10,15234,9,55,400,180,18238.63,1
24685,2023-09-12,15236,9,274,400,102,19062.29,1
24686,2023-12-06,15237,10,317,400,110,31095.48,1
24687,2023-06-13,15238,10,72,402,106,33846.44,1
24688,2023-08-26,15239,10,473,401,30,34595.14,1
24689,2025-11-02,15240,10,219,401,60,32947.12,1
24690,2025-06-05,15242,9,289,401,51,21259.32,1
24691,2025-01-02,15244,9,114,403,199,22774.31,1
24692,2022-07-26,15246,9,345,401,134,19440.66,1
24693,2025-08-26,15247,10,156,400,105,33558.5,1
24694,2022-11-29,15248,10,352,402,197,28336.32,1
24695,2023-05-05,15250,10,390,402,123,30712.94,1
24696,2024-12-10,15251,9,398,400,192,22739.24,1
24697,2022-03-30,15252,10,240,403,134,29750.05,1
24698,2025-03-22,15256,9,303,403,182,23473.01,1
24699,2024-05-14,15257,10,261,400,74,34212.19,1
24700,2022-08-07,15258,9,47,401,19,22231.16,1
24701,2023-12-09,15261,10,188,403,178,33674.33,1
24702,2023-06-23,15262,9,269,401,18,18539.21,1
24703,2023-11-28,15265,10,35,402,118,32541.57,1
24704,2025-05-22,15266,10,163,401,154,28986.72,1
24705,2025-02-18,15267,10,408,402,17,29681.71,1
24706,2025-09-04,15268,10,13,401,164,34761.84,1
24707,2023-11-16,15271,10,403,402,119,32147.35,1
24708,2024-08-26,15272,10,40,401,92,29056.5,1
24709,2022-02-23,15273,10,442,402,120,30709.53,1
24710,2025-02-09,15274,9,329,402,53,18174.98,1
24711,2023-01-19,15275,9,114,401,151,19054.24,1
24712,2025-08-18,15276,10,302,402,133,28840.25,1
24713,2023-01-14,15277,9,354,401,91,19703.76,1
24714,2023-06-11,15278,10,157,400,94,30896.47,1
24715,2023-04-07,15279,9,419,402,124,18993.07,1
24716,2022-02-20,15280,9,339,401,191,22634.02,1
24717,2022-04-28,15281,10,440,402,175,34173.07,1
24718,2023-02-03,15282,10,341,403,70,33004.25,1
24719,2024-03-18,15283,9,312,402,118,21443.87,1
24720,2025-02-13,15284,10,222,400,93,31093.84,1
24721,2022-10-27,15291,9,413,403,59,19582.24,1
24722,2023-02-06,15292,9,466,401,165,19266.65,1
24723,2023-10-14,15293,10,60,400,68,28898.93,1
24724,2024-06-04,15295,10,339,400,90,29939.3,1
24725,2022-11-24,15296,9,323,401,10,19604.42,1
24726,2024-02-19,15297,10,84,400,159,29039.95,1
24727,2025-11-17,15299,9,158,403,180,18819.67,1
24728,2024-08-30,15300,10,333,400,87,33845.94,1
24729,2023-10-06,15302,9,34,402,95,23532.61,1
24730,2023-02-17,15303,9,325,402,70,20570.58,1
24731,2022-05-08,15304,9,37,401,121,23423.21,1
24732,2022-03-23,15306,10,41,402,30,28361.02,1
24733,2023-09-19,15307,9,255,401,108,20329.14,1
24734,2025-03-01,15308,9,158,402,60,18395.78,1
24735,2022-10-15,15309,9,18,402,107,21642.79,1
24736,2023-07-19,15311,10,397,401,153,29439.18,1
24737,2025-05-26,15312,10,38,400,108,34165.23,1
24738,2023-09-14,15315,9,445,400,96,18072.45,1
24739,2022-01-25,15316,10,28,400,25,34753.97,1
24740,2023-07-26,15317,9,437,400,5,23394.42,1
24741,2023-09-19,15318,9,360,402,125,18418.58,1
24742,2025-08-01,15320,10,144,401,87,33061.66,1
24743,2024-12-10,15321,9,349,402,56,23526.24,1
24744,2023-10-27,15322,9,325,403,118,21297.17,1
24745,2024-06-19,15325,9,55,400,149,18389.18,1
24746,2025-01-01,15327,9,412,400,169,20170.82,1
24747,2022-07-03,15328,9,60,401,10,22507.57,1
24748,2024-01-25,15330,9,395,402,20,23954.56,1
24749,2022-12-20,15331,9,456,401,123,22794.7,1
24750,2022-03-16,15332,9,443,401,138,21791.44,1
24751,2022-09-07,15333,10,373,403,113,30719.46,1
24752,2025-02-12,15335,10,495,402,107,32893.7,1
24753,2025-08-14,15336,10,161,401,120,34953.5,1
24754,2022-11-20,15337,9,300,401,168,20016.32,1
24755,2024-06-25,15338,10,484,402,117,32506.93,1
24756,2025-05-15,15341,10,475,401,177,31860.74,1
24757,2022-01-28,15342,10,27,401,27,31250.23,1
24758,2023-01-24,15343,9,186,401,183,22751.26,1
24759,2022-04-03,15344,9,142,400,183,20702.95,1
24760,2025-04-11,15345,10,414,403,121,32799.92,1
24761,2024-08-07,15346,10,338,402,94,32300.0,1
24762,2024-10-05,15347,10,58,401,177,28167.23,1
24763,2022-01-11,15349,9,380,401,142,21317.8,1
24764,2022-03-15,15351,10,166,400,59,34874.57,1
24765,2025-06-07,15352,9,287,400,173,18625.18,1
24766,2022-07-28,15353,10,322,402,36,29958.97,1
24767,2025-06-20,15354,10,379,401,107,30704.2,1
24768,2023-01-04,15355,10,90,400,98,31745.1,1
24769,2025-06-09,15356,10,338,400,182,32311.54,1
24770,2024-08-18,15357,10,416,401,173,34478.22,1
24771,2025-06-05,15360,9,393,402,130,23277.72,1
24772,2023-09-29,15362,10,90,400,151,34355.67,1
24773,2025-09-26,15364,9,128,400,104,19985.07,1
24774,2024-11-08,15365,9,253,401,146,18169.98,1
24775,2022-01-30,15366,9,487,401,195,23418.1,1
24776,2025-07-01,15368,10,343,403,47,31232.96,1
24777,2025-12-29,15369,9,86,401,193,18688.89,1
24778,2023-08-15,15370,10,387,400,16,28667.57,1
24779,2022-03-07,15371,10,257,403,81,31662.76,1
24780,2023-07-04,15372,9,141,401,68,22535.32,1
24781,2023-07-14,15373,9,253,401,91,21995.1,1
24782,2023-11-12,15374,9,73,402,112,20930.82,1
24783,2024-03-20,15375,10,425,400,75,28854.42,1
24784,2025-01-05,15376,9,245,402,200,18796.62,1
24785,2023-09-13,15377,9,290,402,147,23118.85,1
24786,2022-10-21,15379,9,448,400,146,19403.91,1
24787,2022-01-16,15380,9,292,400,101,20991.01,1
24788,2022-10-25,15381,9,156,402,59,22690.19,1
24789,2022-06-01,15382,9,419,403,107,22953.58,1
24790,2025-05-29,15383,9,423,402,101,18774.22,1
24791,2025-01-11,15384,9,189,401,4,22299.3,1
24792,2023-06-21,15386,9,286,401,43,20880.19,1
