customer_product_id,customer_key,product_key,category_key,category_name,acquisition_date,status
6796,9715,7,3,Solar & Storage,2024-05-04,Active
6797,9716,6,3,Solar & Storage,2023-02-04,Inactive
6798,9717,7,3,Solar & Storage,2025-08-22,Active
6799,9718,6,3,Solar & Storage,2025-02-28,Active
6800,9720,8,3,Solar & Storage,2025-07-02,Active
6801,9722,6,3,Solar & Storage,2024-07-16,Active
6802,9724,6,3,Solar & Storage,2023-08-22,Active
6803,9727,7,3,Solar & Storage,2022-06-15,Active
6804,9728,7,3,Solar & Storage,2025-11-26,Active
6805,9729,8,3,Solar & Storage,2024-06-12,Active
6806,9730,8,3,Solar & Storage,2023-06-12,Inactive
6807,9731,6,3,Solar & Storage,2023-11-12,Active
6808,9732,6,3,Solar & Storage,2024-08-09,Active
6809,9733,6,3,Solar & Storage,2022-01-27,Active
6810,9734,6,3,Solar & Storage,2023-12-12,Active
6811,9735,8,3,Solar & Storage,2025-04-22,Active
6812,9736,6,3,Solar & Storage,2023-01-04,Active
6813,9738,7,3,Solar & Storage,2022-05-20,Active
6814,9739,6,3,Solar & Storage,2024-08-12,Active
6815,9742,7,3,Solar & Storage,2025-07-16,Active
6816,9743,6,3,Solar & Storage,2025-11-29,Active
6817,9746,7,3,Solar & Storage,2022-02-12,Active
6818,9747,6,3,Solar & Storage,2022-01-24,Active
6819,9748,7,3,Solar & Storage,2024-12-07,Active
6820,9749,8,3,Solar & Storage,2024-03-03,Active
6821,9750,8,3,Solar & Storage,2025-12-02,Active
6822,9751,8,3,Solar & Storage,2022-07-23,Active
6823,9752,6,3,Solar & Storage,2023-10-04,Active
6824,9753,7,3,Solar & Storage,2022-04-01,Active
6825,9754,7,3,Solar & Storage,2022-02-14,Active
6826,9755,6,3,Solar & Storage,2024-10-13,Active
6827,9756,8,3,Solar & Storage,2024-02-15,Active
6828,9757,8,3,Solar & Storage,2022-08-30,Active
6829,9759,7,3,Solar & Storage,2022-08-04,Active
6830,9760,6,3,Solar & Storage,2025-08-25,Active
6831,9762,8,3,Solar & Storage,2024-05-03,Active
6832,9763,7,3,Solar & Storage,2024-10-19,Active
6833,9764,8,3,Solar & Storage,2022-04-08,Active
6834,9765,7,3,Solar & Storage,2023-11-26,Inactive
6835,9766,6,3,Solar & Storage,2025-12-18,Active
6836,9768,7,3,Solar & Storage,2023-12-14,Active
6837,9771,7,3,Solar & Storage,2024-06-07,Active
6838,9772,6,3,Solar & Storage,2025-04-06,Active
6839,9773,8,3,Solar & Storage,2022-02-18,Active
6840,9774,6,3,Solar & Storage,2025-02-16,Active
6841,9775,8,3,Solar & Storage,2022-01-27,Active
6842,9776,8,3,Solar & Storage,2024-09-11,Active
6843,9777,7,3,Solar & Storage,2022-01-28,Active
6844,9779,6,3,Solar & Storage,2025-05-14,Active
6845,9780,8,3,Solar & Storage,2024-09-18,Active
6846,9781,7,3,Solar & Storage,2024-12-23,Active
6847,9782,6,3,Solar & Storage,2024-06-24,Inactive
6848,9784,8,3,Solar & Storage,2025-09-02,Active
6849,9785,8,3,Solar & Storage,2025-01-06,Active
6850,9787,8,3,Solar & Storage,2023-09-08,Active
6851,9788,7,3,Solar & Storage,2025-03-08,Active
6852,9789,7,3,Solar & Storage,2023-10-12,Inactive
6853,9790,8,3,Solar & Storage,2024-08-09,Active
6854,9792,7,3,Solar & Storage,2024-10-03,Active
6855,9793,8,3,Solar & Storage,2023-08-22,Active
6856,9794,6,3,Solar & Storage,2022-02-11,Active
6857,9795,7,3,Solar & Storage,2023-08-13,Active
6858,9796,6,3,Solar & Storage,2023-08-05,Inactive
6859,9797,8,3,Solar & Storage,2022-07-26,Active
6860,9799,8,3,Solar & Storage,2023-09-30,Active
6861,9800,8,3,Solar & Storage,2022-07-16,Inactive
6862,9801,7,3,Solar & Storage,2023-08-25,Active
6863,9802,8,3,Solar & Storage,2024-04-29,Active
6864,9803,7,3,Solar & Storage,2022-04-04,Active
6865,9806,7,3,Solar & Storage,2025-05-20,Active
6866,9807,8,3,Solar & Storage,2022-04-08,Active
6867,9808,8,3,Solar & Storage,2025-03-02,Active
6868,9809,8,3,Solar & Storage,2025-06-16,Active
6869,9810,6,3,Solar & Storage,2024-01-03,Inactive
6870,9811,7,3,Solar & Storage,2024-07-08,Active
6871,9812,7,3,Solar & Storage,2022-09-13,Active
6872,9817,8,3,Solar & Storage,2025-08-17,Active
6873,9818,7,3,Solar & Storage,2025-02-22,Active
6874,9819,8,3,Solar & Storage,2025-04-05,Active
6875,9821,6,3,Solar & Storage,2023-02-06,Active
6876,9822,6,3,Solar & Storage,2025-09-02,Active
6877,9824,7,3,Solar & Storage,2025-04-02,Active
6878,9826,6,3,Solar & Storage,2025-09-06,Active
6879,9828,7,3,Solar & Storage,2024-08-25,Active
6880,9829,8,3,Solar & Storage,2023-12-30,Active
6881,9830,6,3,Solar & Storage,2023-07-16,Active
6882,9831,8,3,Solar & Storage,2023-12-12,Active
6883,9832,7,3,Solar & Storage,2023-05-17,Active
6884,9833,7,3,Solar & Storage,2022-06-28,Active
6885,9834,7,3,Solar & Storage,2023-09-09,Active
6886,9836,8,3,Solar & Storage,2024-02-10,Inactive
6887,9837,7,3,Solar & Storage,2024-06-05,Active
6888,9839,6,3,Solar & Storage,2025-08-06,Active
6889,9840,6,3,Solar & Storage,2024-02-27,Active
6890,9844,8,3,Solar & Storage,2024-07-25,Active
6891,9845,8,3,Solar & Storage,2023-01-25,Active
6892,9847,7,3,Solar & Storage,2023-07-04,Active
6893,9848,7,3,Solar & Storage,2025-08-18,Active
6894,9850,8,3,Solar & Storage,2024-09-28,Active
6895,9851,7,3,Solar & Storage,2025-11-04,Active
6896,9852,8,3,Solar & Storage,2025-04-10,Active
6897,9853,7,3,Solar & Storage,2024-12-23,Active
6898,9855,7,3,Solar & Storage,2024-08-05,Active
6899,9856,6,3,Solar & Storage,2025-09-23,Active
6900,9858,6,3,Solar & Storage,2023-10-20,Active
6901,9859,7,3,Solar & Storage,2025-04-01,Active
6902,9860,6,3,Solar & Storage,2024-06-10,Active
6903,9861,8,3,Solar & Storage,2023-10-15,Active
6904,9862,7,3,Solar & Storage,2023-01-25,Active
6905,9864,8,3,Solar & Storage,2022-06-04,Active
6906,9865,6,3,Solar & Storage,2022-06-09,Active
6907,9866,8,3,Solar & Storage,2022-09-21,Active
6908,9867,7,3,Solar & Storage,2022-03-01,Active
6909,9868,8,3,Solar & Storage,2025-11-25,Active
6910,9872,6,3,Solar & Storage,2024-02-02,Active
6911,9873,8,3,Solar & Storage,2025-09-28,Active
6912,9874,7,3,Solar & Storage,2024-01-05,Active
6913,9876,8,3,Solar & Storage,2022-04-09,Active
6914,9878,8,3,Solar & Storage,2025-12-28,Active
6915,9879,6,3,Solar & Storage,2025-10-28,Active
6916,9880,8,3,Solar & Storage,2024-07-13,Active
6917,9881,7,3,Solar & Storage,2024-11-19,Active
6918,9882,7,3,Solar & Storage,2022-09-03,Active
6919,9883,8,3,Solar & Storage,2024-07-09,Active
6920,9884,7,3,Solar & Storage,2025-01-25,Active
6921,9885,6,3,Solar & Storage,2022-11-04,Active
6922,9886,8,3,Solar & Storage,2025-02-03,Inactive
6923,9887,8,3,Solar & Storage,2025-12-17,Active
6924,9888,6,3,Solar & Storage,2023-03-17,Active
6925,9889,7,3,Solar & Storage,2023-01-08,Active
6926,9890,6,3,Solar & Storage,2022-02-10,Active
6927,9891,8,3,Solar & Storage,2024-01-18,Active
6928,9892,6,3,Solar & Storage,2024-11-16,Active
6929,9894,6,3,Solar & Storage,2022-08-22,Active
6930,9898,7,3,Solar & Storage,2023-05-08,Active
6931,9901,8,3,Solar & Storage,2025-07-30,Active
6932,9902,7,3,Solar & Storage,2022-07-06,Active
6933,9903,6,3,Solar & Storage,2025-10-29,Active
6934,9904,8,3,Solar & Storage,2024-08-24,Active
6935,9905,8,3,Solar & Storage,2024-03-05,Active
6936,9907,8,3,Solar & Storage,2023-05-16,Active
6937,9908,6,3,Solar & Storage,2022-07-15,Active
6938,9909,8,3,Solar & Storage,2025-09-11,Active
6939,9910,6,3,Solar & Storage,2022-11-15,Active
6940,9911,8,3,Solar & Storage,2025-10-21,Active
6941,9912,6,3,Solar & Storage,2023-03-31,Active
6942,9913,7,3,Solar & Storage,2022-09-28,Active
6943,9915,7,3,Solar & Storage,2022-11-25,Active
6944,9916,7,3,Solar & Storage,2022-04-26,Active
6945,9917,7,3,Solar & Storage,2025-06-27,Active
6946,9918,6,3,Solar & Storage,2023-03-30,Active
6947,9920,8,3,Solar & Storage,2025-04-08,Active
6948,9921,8,3,Solar & Storage,2024-04-29,Active
6949,9922,7,3,Solar & Storage,2023-10-23,Active
6950,9923,7,3,Solar & Storage,2024-11-30,Active
6951,9924,8,3,Solar & Storage,2025-04-18,Active
6952,9925,8,3,Solar & Storage,2023-01-12,Active
6953,9926,6,3,Solar & Storage,2024-06-29,Active
6954,9929,7,3,Solar & Storage,2024-07-03,Active
6955,9932,6,3,Solar & Storage,2024-04-14,Active
6956,9933,8,3,Solar & Storage,2024-02-18,Active
6957,9934,7,3,Solar & Storage,2024-01-15,Active
6958,9935,6,3,Solar & Storage,2024-08-17,Inactive
6959,9937,7,3,Solar & Storage,2022-11-29,Inactive
6960,9938,8,3,Solar & Storage,2025-02-28,Active
6961,9939,8,3,Solar & Storage,2024-11-03,Active
6962,9940,7,3,Solar & Storage,2022-09-11,Active
6963,9941,6,3,Solar & Storage,2023-07-07,Inactive
6964,9944,8,3,Solar & Storage,2022-02-22,Active
6965,9945,8,3,Solar & Storage,2025-04-20,Active
6966,9947,8,3,Solar & Storage,2024-04-30,Active
6967,9948,7,3,Solar & Storage,2025-06-27,Active
6968,9949,8,3,Solar & Storage,2023-03-29,Inactive
6969,9952,6,3,Solar & Storage,2025-01-10,Active
6970,9954,7,3,Solar & Storage,2022-09-01,Active
6971,9955,8,3,Solar & Storage,2024-01-21,Active
6972,9956,8,3,Solar & Storage,2023-05-22,Active
6973,9957,8,3,Solar & Storage,2024-07-29,Active
6974,9958,7,3,Solar & Storage,2025-09-18,Active
6975,9959,6,3,Solar & Storage,2025-05-02,Active
6976,9961,6,3,Solar & Storage,2024-08-28,Active
6977,9962,7,3,Solar & Storage,2024-04-02,Active
6978,9963,8,3,Solar & Storage,2024-02-22,Active
6979,9964,7,3,Solar & Storage,2024-10-13,Active
6980,9965,8,3,Solar & Storage,2025-09-06,Active
6981,9966,7,3,Solar & Storage,2023-01-30,Active
6982,9968,8,3,Solar & Storage,2022-04-22,Active
6983,9969,8,3,Solar & Storage,2023-10-02,Active
6984,9970,6,3,Solar & Storage,2024-04-14,Active
6985,9972,8,3,Solar & Storage,2022-04-28,Active
6986,9973,6,3,Solar & Storage,2025-11-06,Active
6987,9974,7,3,Solar & Storage,2024-02-10,Active
6988,9975,8,3,Solar & Storage,2023-08-29,Active
6989,9978,8,3,Solar & Storage,2023-02-15,Active
6990,9980,6,3,Solar & Storage,2023-10-08,Active
6991,9981,7,3,Solar & Storage,2022-01-07,Active
6992,9982,6,3,Solar & Storage,2022-01-09,Active
6993,9984,7,3,Solar & Storage,2022-09-01,Active
6994,9985,7,3,Solar & Storage,2025-05-01,Active
6995,9987,8,3,Solar & Storage,2022-05-29,Active
6996,9988,8,3,Solar & Storage,2024-03-30,Active
6997,9989,7,3,Solar & Storage,2023-12-11,Active
6998,9990,7,3,Solar & Storage,2025-07-11,Active
6999,9991,7,3,Solar & Storage,2023-09-03,Active
7000,9993,7,3,Solar & Storage,2025-05-04,Active
7001,9994,6,3,Solar & Storage,2024-12-24,Active
7002,9995,8,3,Solar & Storage,2024-03-05,Active
7003,9996,6,3,Solar & Storage,2022-08-04,Active
7004,9998,7,3,Solar & Storage,2024-04-13,Active
7005,9999,8,3,Solar & Storage,2025-04-03,Active
7006,10000,8,3,Solar & Storage,2022-03-23,Active
7007,10001,6,3,Solar & Storage,2022-06-18,Active
7008,10003,7,3,Solar & Storage,2022-09-10,Active
7009,10004,6,3,Solar & Storage,2024-01-15,Active
7010,10005,8,3,Solar & Storage,2022-01-30,Active
7011,10006,7,3,Solar & Storage,2025-02-07,Active
7012,10007,7,3,Solar & Storage,2024-02-29,Active
7013,10008,6,3,Solar & Storage,2022-02-20,Active
7014,10010,8,3,Solar & Storage,2025-07-10,Active
7015,10011,8,3,Solar & Storage,2022-12-20,Active
7016,10012,6,3,Solar & Storage,2022-09-08,Active
7017,10014,7,3,Solar & Storage,2024-01-28,Active
7018,10017,7,3,Solar & Storage,2025-04-05,Active
7019,10018,6,3,Solar & Storage,2023-11-09,Active
7020,10019,8,3,Solar & Storage,2023-06-20,Active
7021,10020,7,3,Solar & Storage,2024-07-31,Active
7022,10021,8,3,Solar & Storage,2024-11-18,Active
7023,10022,7,3,Solar & Storage,2023-10-26,Active
7024,10023,8,3,Solar & Storage,2022-08-08,Active
7025,10024,7,3,Solar & Storage,2024-01-06,Active
7026,10025,7,3,Solar & Storage,2025-04-27,Active
7027,10026,7,3,Solar & Storage,2024-06-25,Active
7028,10028,7,3,Solar & Storage,2022-01-28,Active
7029,10029,6,3,Solar & Storage,2023-09-05,Active
7030,10031,7,3,Solar & Storage,2025-08-03,Inactive
7031,10032,6,3,Solar & Storage,2024-07-27,Active
7032,10034,6,3,Solar & Storage,2024-08-27,Active
7033,10036,8,3,Solar & Storage,2023-09-14,Active
7034,10038,8,3,Solar & Storage,2025-07-14,Active
7035,10039,7,3,Solar & Storage,2022-12-07,Active
7036,10040,7,3,Solar & Storage,2025-11-24,Active
7037,10042,8,3,Solar & Storage,2025-09-16,Active
7038,10044,7,3,Solar & Storage,2022-03-15,Active
7039,10045,7,3,Solar & Storage,2022-08-08,Active
7040,10046,6,3,Solar & Storage,2024-09-23,Active
7041,10048,7,3,Solar & Storage,2023-12-21,Active
7042,10049,7,3,Solar & Storage,2023-08-25,Active
7043,10050,8,3,Solar & Storage,2023-10-26,Active
7044,10051,6,3,Solar & Storage,2025-03-15,Active
7045,10055,7,3,Solar & Storage,2023-10-12,Active
7046,10057,8,3,Solar & Storage,2022-12-08,Active
7047,10058,7,3,Solar & Storage,2024-06-10,Active
7048,10059,6,3,Solar & Storage,2024-04-06,Active
7049,10060,7,3,Solar & Storage,2023-04-29,Active
7050,10061,6,3,Solar & Storage,2025-07-05,Active
7051,10062,8,3,Solar & Storage,2024-09-18,Inactive
7052,10063,8,3,Solar & Storage,2024-10-16,Active
7053,10065,8,3,Solar & Storage,2024-07-08,Active
7054,10066,8,3,Solar & Storage,2023-09-17,Active
7055,10067,8,3,Solar & Storage,2025-05-05,Active
7056,10068,8,3,Solar & Storage,2024-02-28,Active
7057,10070,6,3,Solar & Storage,2024-05-12,Active
7058,10072,8,3,Solar & Storage,2022-06-11,Active
7059,10074,7,3,Solar & Storage,2023-02-12,Active
7060,10075,6,3,Solar & Storage,2024-11-09,Active
7061,10076,6,3,Solar & Storage,2022-09-09,Active
7062,10077,7,3,Solar & Storage,2025-06-22,Active
7063,10078,8,3,Solar & Storage,2024-01-11,Active
7064,10079,8,3,Solar & Storage,2024-04-21,Active
7065,10080,7,3,Solar & Storage,2024-04-07,Active
7066,10081,6,3,Solar & Storage,2022-12-19,Active
7067,10084,7,3,Solar & Storage,2025-09-26,Active
7068,10086,7,3,Solar & Storage,2025-07-07,Active
7069,10087,6,3,Solar & Storage,2024-09-14,Active
7070,10088,7,3,Solar & Storage,2023-02-05,Active
7071,10089,8,3,Solar & Storage,2022-07-31,Active
7072,10090,8,3,Solar & Storage,2025-08-14,Active
7073,10091,8,3,Solar & Storage,2023-01-25,Active
7074,10092,6,3,Solar & Storage,2025-03-10,Active
7075,10093,6,3,Solar & Storage,2024-03-16,Active
7076,10095,6,3,Solar & Storage,2023-11-15,Active
7077,10096,8,3,Solar & Storage,2024-07-07,Active
7078,10097,7,3,Solar & Storage,2023-08-19,Active
7079,10098,7,3,Solar & Storage,2023-08-24,Active
7080,10099,8,3,Solar & Storage,2022-07-02,Active
7081,10101,7,3,Solar & Storage,2024-02-21,Active
7082,10102,7,3,Solar & Storage,2023-11-08,Active
7083,10103,7,3,Solar & Storage,2024-12-25,Active
7084,10104,7,3,Solar & Storage,2022-05-17,Active
7085,10105,7,3,Solar & Storage,2022-01-30,Active
7086,10106,8,3,Solar & Storage,2024-04-17,Inactive
7087,10107,7,3,Solar & Storage,2022-03-29,Active
7088,10108,7,3,Solar & Storage,2025-05-16,Active
7089,10110,8,3,Solar & Storage,2023-11-25,Active
7090,10111,7,3,Solar & Storage,2023-10-09,Active
7091,10112,6,3,Solar & Storage,2025-08-27,Active
7092,10115,7,3,Solar & Storage,2023-09-30,Active
7093,10116,7,3,Solar & Storage,2023-04-15,Active
7094,10117,7,3,Solar & Storage,2024-09-02,Active
7095,10118,6,3,Solar & Storage,2025-03-17,Active
7096,10124,8,3,Solar & Storage,2025-07-25,Active
7097,10125,8,3,Solar & Storage,2024-06-07,Active
7098,10126,8,3,Solar & Storage,2025-12-09,Active
7099,10127,8,3,Solar & Storage,2023-04-29,Active
7100,10128,8,3,Solar & Storage,2022-08-30,Active
7101,10129,6,3,Solar & Storage,2022-03-04,Active
7102,10132,8,3,Solar & Storage,2023-01-23,Active
7103,10133,6,3,Solar & Storage,2024-08-11,Active
7104,10134,7,3,Solar & Storage,2024-03-08,Inactive
7105,10135,6,3,Solar & Storage,2025-03-31,Active
7106,10136,6,3,Solar & Storage,2022-04-15,Inactive
7107,10137,7,3,Solar & Storage,2023-07-16,Active
7108,10138,7,3,Solar & Storage,2023-12-26,Active
7109,10139,7,3,Solar & Storage,2024-09-17,Active
7110,10140,7,3,Solar & Storage,2025-06-13,Active
7111,10141,8,3,Solar & Storage,2025-10-13,Active
7112,10143,6,3,Solar & Storage,2025-09-30,Active
7113,10144,8,3,Solar & Storage,2024-08-12,Active
7114,10145,7,3,Solar & Storage,2022-12-02,Active
7115,10146,6,3,Solar & Storage,2023-11-29,Active
7116,10147,7,3,Solar & Storage,2025-03-09,Active
7117,10148,6,3,Solar & Storage,2022-09-06,Active
7118,10149,6,3,Solar & Storage,2025-05-06,Active
7119,10150,7,3,Solar & Storage,2025-03-11,Active
7120,10151,8,3,Solar & Storage,2022-02-11,Active
7121,10155,7,3,Solar & Storage,2025-10-07,Active
7122,10156,7,3,Solar & Storage,2023-05-18,Active
7123,10157,7,3,Solar & Storage,2024-10-10,Active
7124,10158,8,3,Solar & Storage,2022-06-26,Active
7125,10159,8,3,Solar & Storage,2025-01-31,Active
7126,10161,7,3,Solar & Storage,2024-10-15,Active
7127,10162,8,3,Solar & Storage,2022-04-19,Active
7128,10163,8,3,Solar & Storage,2025-09-18,Active
7129,10165,6,3,Solar & Storage,2022-02-14,Active
7130,10166,8,3,Solar & Storage,2024-05-23,Active
7131,10167,7,3,Solar & Storage,2024-05-31,Active
7132,10168,8,3,Solar & Storage,2022-09-13,Inactive
7133,10169,6,3,Solar & Storage,2025-06-11,Active
7134,10170,7,3,Solar & Storage,2024-02-09,Active
7135,10171,8,3,Solar & Storage,2025-12-07,Active
7136,10172,6,3,Solar & Storage,2025-04-04,Active
7137,10173,8,3,Solar & Storage,2024-02-03,Active
7138,10174,6,3,Solar & Storage,2025-10-24,Active
7139,10175,7,3,Solar & Storage,2022-05-18,Active
7140,10176,6,3,Solar & Storage,2024-09-25,Active
7141,10179,8,3,Solar & Storage,2022-05-22,Active
7142,10180,8,3,Solar & Storage,2022-10-05,Active
7143,10181,7,3,Solar & Storage,2023-04-22,Active
7144,10182,6,3,Solar & Storage,2024-01-29,Active
7145,10183,7,3,Solar & Storage,2023-10-26,Active
7146,10185,7,3,Solar & Storage,2025-06-20,Active
7147,10186,8,3,Solar & Storage,2022-05-05,Active
7148,10189,6,3,Solar & Storage,2025-07-28,Active
7149,10190,8,3,Solar & Storage,2022-05-15,Active
7150,10195,7,3,Solar & Storage,2022-03-26,Active
7151,10196,6,3,Solar & Storage,2024-09-27,Active
7152,10197,6,3,Solar & Storage,2024-11-14,Active
7153,10202,6,3,Solar & Storage,2025-05-13,Active
7154,10205,8,3,Solar & Storage,2024-04-27,Active
7155,10206,8,3,Solar & Storage,2024-01-17,Active
7156,10207,6,3,Solar & Storage,2024-06-06,Active
7157,10208,8,3,Solar & Storage,2024-06-08,Active
7158,10209,7,3,Solar & Storage,2025-09-03,Active
7159,10210,6,3,Solar & Storage,2022-11-26,Active
7160,10211,6,3,Solar & Storage,2024-08-17,Active
7161,10212,8,3,Solar & Storage,2023-04-16,Active
7162,10213,8,3,Solar & Storage,2023-04-21,Active
7163,10214,6,3,Solar & Storage,2023-02-07,Inactive
7164,10215,8,3,Solar & Storage,2023-07-25,Active
7165,10216,7,3,Solar & Storage,2025-09-17,Active
7166,10218,8,3,Solar & Storage,2024-06-24,Active
7167,10219,7,3,Solar & Storage,2023-07-16,Active
7168,10220,7,3,Solar & Storage,2025-04-22,Active
7169,10221,8,3,Solar & Storage,2025-07-25,Active
7170,10224,8,3,Solar & Storage,2024-11-20,Active
7171,10225,7,3,Solar & Storage,2022-03-11,Active
7172,10226,8,3,Solar & Storage,2022-10-06,Active
7173,10227,7,3,Solar & Storage,2023-10-10,Active
7174,10228,6,3,Solar & Storage,2023-07-25,Active
7175,10230,6,3,Solar & Storage,2023-11-11,Active
7176,10232,8,3,Solar & Storage,2025-06-24,Active
7177,10233,6,3,Solar & Storage,2025-11-22,Active
7178,10235,8,3,Solar & Storage,2023-05-18,Active
7179,10240,7,3,Solar & Storage,2025-09-23,Active
7180,10241,7,3,Solar & Storage,2025-04-03,Active
7181,10242,8,3,Solar & Storage,2024-01-27,Active
7182,10243,6,3,Solar & Storage,2023-04-29,Active
7183,10245,6,3,Solar & Storage,2024-10-11,Active
7184,10246,6,3,Solar & Storage,2025-04-25,Active
7185,10247,6,3,Solar & Storage,2024-11-02,Active
7186,10249,6,3,Solar & Storage,2025-10-05,Active
7187,10250,7,3,Solar & Storage,2025-02-25,Active
7188,10253,7,3,Solar & Storage,2023-12-24,Active
7189,10254,7,3,Solar & Storage,2025-07-02,Active
7190,10255,7,3,Solar & Storage,2022-11-27,Active
7191,10257,6,3,Solar & Storage,2025-01-30,Active
7192,10259,6,3,Solar & Storage,2024-02-08,Active
7193,10261,6,3,Solar & Storage,2023-08-23,Active
7194,10262,6,3,Solar & Storage,2023-03-01,Active
7195,10263,8,3,Solar & Storage,2025-05-08,Active
7196,10264,6,3,Solar & Storage,2023-03-19,Active
7197,10267,6,3,Solar & Storage,2023-01-21,Active
7198,10268,8,3,Solar & Storage,2025-02-05,Active
7199,10269,8,3,Solar & Storage,2023-06-03,Active
7200,10270,8,3,Solar & Storage,2023-06-17,Active
7201,10271,6,3,Solar & Storage,2023-05-27,Inactive
7202,10273,8,3,Solar & Storage,2022-11-21,Active
7203,10278,8,3,Solar & Storage,2022-03-31,Active
7204,10280,8,3,Solar & Storage,2022-03-06,Active
7205,10281,8,3,Solar & Storage,2022-07-18,Inactive
7206,10284,6,3,Solar & Storage,2023-08-22,Active
7207,10287,7,3,Solar & Storage,2023-09-17,Active
7208,10288,6,3,Solar & Storage,2024-03-26,Active
7209,10289,7,3,Solar & Storage,2024-10-26,Active
7210,10290,8,3,Solar & Storage,2023-03-29,Active
7211,10291,7,3,Solar & Storage,2025-10-01,Active
7212,10294,6,3,Solar & Storage,2023-11-24,Active
7213,10295,7,3,Solar & Storage,2023-10-11,Active
7214,10296,7,3,Solar & Storage,2022-04-14,Active
7215,10297,6,3,Solar & Storage,2024-02-04,Active
7216,10298,8,3,Solar & Storage,2025-11-06,Inactive
7217,10301,7,3,Solar & Storage,2022-09-14,Active
7218,10302,6,3,Solar & Storage,2023-06-29,Active
7219,10303,6,3,Solar & Storage,2022-07-11,Active
7220,10304,7,3,Solar & Storage,2022-05-23,Active
7221,10305,6,3,Solar & Storage,2023-08-15,Active
7222,10307,6,3,Solar & Storage,2022-10-24,Active
7223,10308,8,3,Solar & Storage,2024-06-08,Inactive
7224,10310,6,3,Solar & Storage,2023-12-25,Active
7225,10311,6,3,Solar & Storage,2023-01-01,Active
7226,10312,6,3,Solar & Storage,2023-10-22,Active
7227,10313,8,3,Solar & Storage,2022-01-15,Active
7228,10314,7,3,Solar & Storage,2024-08-31,Active
7229,10318,8,3,Solar & Storage,2024-11-18,Active
7230,10319,8,3,Solar & Storage,2023-05-03,Active
7231,10320,8,3,Solar & Storage,2024-08-02,Active
7232,10321,8,3,Solar & Storage,2025-04-10,Active
7233,10324,7,3,Solar & Storage,2023-09-01,Active
7234,10326,8,3,Solar & Storage,2025-06-12,Active
7235,10327,8,3,Solar & Storage,2023-02-17,Active
7236,10329,7,3,Solar & Storage,2024-04-23,Active
7237,10332,7,3,Solar & Storage,2022-09-08,Active
7238,10334,6,3,Solar & Storage,2025-03-17,Active
7239,10335,8,3,Solar & Storage,2023-06-11,Active
7240,10336,7,3,Solar & Storage,2023-04-29,Active
7241,10337,7,3,Solar & Storage,2025-02-08,Active
7242,10338,6,3,Solar & Storage,2025-06-27,Active
7243,10340,7,3,Solar & Storage,2022-10-04,Active
7244,10341,6,3,Solar & Storage,2025-04-01,Active
7245,10342,7,3,Solar & Storage,2025-06-14,Active
7246,10344,7,3,Solar & Storage,2022-08-06,Active
7247,10345,7,3,Solar & Storage,2022-02-12,Active
7248,10346,8,3,Solar & Storage,2025-05-31,Active
7249,10348,7,3,Solar & Storage,2022-10-02,Active
7250,10351,6,3,Solar & Storage,2025-11-26,Active
7251,10353,6,3,Solar & Storage,2024-12-08,Active
7252,10354,7,3,Solar & Storage,2025-08-13,Inactive
7253,10355,8,3,Solar & Storage,2024-11-18,Active
7254,10357,7,3,Solar & Storage,2022-07-19,Inactive
7255,10358,8,3,Solar & Storage,2025-07-10,Active
7256,10359,6,3,Solar & Storage,2024-12-24,Active
7257,10360,7,3,Solar & Storage,2023-02-16,Active
7258,10361,7,3,Solar & Storage,2024-06-17,Active
7259,10363,8,3,Solar & Storage,2022-06-03,Active
7260,10365,8,3,Solar & Storage,2024-12-26,Active
7261,10366,6,3,Solar & Storage,2023-04-02,Active
7262,10367,7,3,Solar & Storage,2022-02-22,Active
7263,10368,8,3,Solar & Storage,2022-03-11,Active
7264,10369,7,3,Solar & Storage,2025-05-09,Active
7265,10370,8,3,Solar & Storage,2024-09-07,Active
7266,10376,7,3,Solar & Storage,2024-04-14,Active
7267,10377,7,3,Solar & Storage,2022-06-19,Active
7268,10378,7,3,Solar & Storage,2024-08-25,Active
7269,10381,8,3,Solar & Storage,2024-09-09,Active
7270,10382,7,3,Solar & Storage,2024-05-10,Active
7271,10383,6,3,Solar & Storage,2022-04-01,Active
7272,10384,8,3,Solar & Storage,2024-04-09,Active
7273,10385,7,3,Solar & Storage,2022-03-01,Active
7274,10386,6,3,Solar & Storage,2023-10-08,Active
7275,10388,7,3,Solar & Storage,2023-12-06,Active
7276,10389,6,3,Solar & Storage,2024-11-27,Active
7277,10390,6,3,Solar & Storage,2024-06-29,Active
7278,10395,8,3,Solar & Storage,2025-08-17,Active
7279,10396,7,3,Solar & Storage,2024-04-08,Active
7280,10397,6,3,Solar & Storage,2025-09-15,Active
7281,10398,8,3,Solar & Storage,2022-10-23,Inactive
7282,10399,8,3,Solar & Storage,2023-03-08,Active
7283,10400,8,3,Solar & Storage,2023-06-25,Active
7284,10401,8,3,Solar & Storage,2022-05-22,Active
7285,10402,8,3,Solar & Storage,2022-01-09,Active
7286,10404,8,3,Solar & Storage,2024-11-10,Active
7287,10405,8,3,Solar & Storage,2025-07-18,Active
7288,10407,6,3,Solar & Storage,2025-05-08,Active
7289,10409,6,3,Solar & Storage,2023-10-22,Active
7290,10410,7,3,Solar & Storage,2024-09-24,Active
7291,10412,7,3,Solar & Storage,2022-09-16,Active
